Bus,,,,,,,,,,,,,,,,,,
Number,Name,Area Name,Sub ID,Sub Name,Sub Num,Nom kV,PU Volt,Volt (kV),Angle (Deg),Load MW,Load Mvar,Gen MW,Gen Mvar,Switched Shunts Mvar,Act G Shunt MW,Act B Shunt Mvar,Area Num,Zone Num
40895,ROGUE,NORTHWEST,3337422206,Rogue,337422206,230,1.0447,240.28,-43.39,82.69,-14.62,,,,0,0,40,402
41345,BIGCHE11,NORTHWEST,3337407430,Big Eddy,337407430,230,1.0445,240.234,-21.09,,,,,,0,0,40,404
44912,TALBOT,NORTHWEST,3349561030,Marengo Wind Project,349561030,230,1.04372,240.055,-3.16,,,,,,0,0,40,413
40303,COVINGTW,NORTHWEST,3337410205,Covington,337410205,230,1.04368,240.047,-20.31,,,,,418.93,0,0,40,400
40788,LANNOX11,NORTHWEST,3337416431,Lancaster,337416431,230,1.04354,240.014,12.15,,,,,,0,0,40,406
47100,WELLS B1,NORTHWEST,3337432169,Wells (DOPD),337432169,230,1.04345,239.994,6.64,,,,,,0,0,40,403
47102,WELLS B2,NORTHWEST,3337432169,Wells (DOPD),337432169,230,1.04345,239.993,6.64,40.96,5.52,,,,0,0,40,403
46460,ROSS 44,NORTHWEST,3337422288,Ross Dam,337422288,230,1.04321,239.939,-12.78,,,,,,0,0,40,464
40304,COVINGTE,NORTHWEST,3337410205,Covington,337410205,230,1.0432,239.936,-20.31,,,,,,0,0,40,400
46431,GORGE,NORTHWEST,3337413681,Gorge (SCL),337413681,230,1.04315,239.925,-13.13,,,,,,0,0,40,464
48451,WALA AVA,NORTHWEST,3337427717,Walla Walla,337427717,230,1.04308,239.907,-2.97,,,,,,0,0,40,413
46461,ROSS 42,NORTHWEST,3337422288,Ross Dam,337422288,230,1.04299,239.887,-12.99,,,,,,0,0,40,464
46421,DIABLO,NORTHWEST,3337410919,Diablo,337410919,230,1.04285,239.856,-13.21,,,,,,0,0,40,464
43317,BIGMCL11,NORTHWEST,3337407430,Big Eddy,337407430,230,1.04285,239.856,-20.05,,,,,,0,0,40,404
41350,BIGCEL41,NORTHWEST,3337407430,Big Eddy,337407430,230,1.04259,239.795,-17.37,,,,,,0,0,40,404
40058,WNP1,NORTHWEST,3337406571,Ashe,337406571,230,1.04252,239.78,-8.21,3.1,1,,,,0,0,40,404
40064,TRS,NORTHWEST,3337406571,Ashe,337406571,230,1.0425,239.774,-8.2,,,,,,0,0,40,404
40059,ASHE,NORTHWEST,3337406571,Ashe,337406571,230,1.04249,239.774,-8.2,,,,,70.97,0,0,40,404
45113,GLENDL,NORTHWEST,3337413533,Glendale,337413533,230,1.04234,239.737,-36.58,17.23,5.35,,,,0,0,40,481
44856,FPL2HT,NORTHWEST,3337424189,Stateline Wind Project - Washington,337424189,230,1.04205,239.672,-6.61,,,,,,0,0,40,413
43483,ROUNDB N,NORTHWEST,3337422305,Round Butte,337422305,230,1.04192,239.642,-18.5,3.8,1.2,,,-138.96,0,0,40,451
43482,ROUNDB S,NORTHWEST,3337422305,Round Butte,337422305,230,1.04185,239.625,-18.51,,,,,,0,0,40,451
44164,CHJ PH3,NORTHWEST,3337409315,Chief Joseph,337409315,230,1.04168,239.587,4.17,-2.12,-148.78,,,,0,0,40,403
41079,TMBLCR T,NORTHWEST,3337429371,Tumble Creek,337429371,230,1.04161,239.57,-24.58,1.9,0.6,,,,0,0,40,402
44165,CHJ PH4,NORTHWEST,3337409315,Chief Joseph,337409315,230,1.04158,239.564,4.16,-2.01,-147.26,,,,0,0,40,403
47572,NINEMIF2,NORTHWEST,3337424189,Stateline Wind Project - Washington,337424189,230,1.04147,239.538,-6.6,1.43,10.61,,,,0,0,40,475
42507,BERYDALE,NORTHWEST,3353097805,Berrydale,353097805,230,1.04115,239.465,-20.75,276.05,55.9,,,,0,0,40,428
46312,WANAPH2,NORTHWEST,,,,230,1.04113,239.46,-3.18,0,-141.65,,,,0,0,40,482
45128,COVE 230,NORTHWEST,3337410194,Cove,337410194,230,1.04113,239.459,-18.51,25.12,11.75,,,,0,0,40,474
47819,BIGHRN,NORTHWEST,3337407440,Big Horn Wind (PPM),337407440,230,1.0411,239.453,-12.12,-6.14,-88.88,,,,0,0,40,404
46311,WANAPH1,NORTHWEST,,,,230,1.0411,239.453,-3.14,0,-208.21,,,,0,0,40,482
44162,CHJ PH1,NORTHWEST,3337409315,Chief Joseph,337409315,230,1.04101,239.433,4.25,-2.12,-148.59,,,,0,0,40,403
44163,CHJ PH2,NORTHWEST,3337409315,Chief Joseph,337409315,230,1.04095,239.418,4.23,-2.12,-148.57,,,,0,0,40,403
45331,WALLULA,NORTHWEST,3337427736,Wallula,337427736,230,1.04083,239.392,-6.6,75.21,31.68,,,,0,0,40,412
40810,OSTRNDER,NORTHWEST,3337420092,Ostrander,337420092,230,1.04076,239.375,-25.35,,,,,,0,0,40,452
44016,BON PH3,NORTHWEST,3337407786,Bonneville,337407786,230,1.04069,239.359,-17.45,0,-110.49,,,,0,0,40,401
44017,BON PH4,NORTHWEST,3337407786,Bonneville,337407786,230,1.04068,239.356,-17.47,0,-109.39,,,,0,0,40,401
44015,BON PH2,NORTHWEST,3337407786,Bonneville,337407786,230,1.04064,239.348,-17.64,,,,,,0,0,40,401
46313,WANAPH3,NORTHWEST,,,,230,1.04049,239.313,-3.44,0,-76.5,,,,0,0,40,482
40537,HIL TOP,NORTHWEST,3337414741,Hilltop,337414741,230,1.04047,239.309,-35.2,,,,,-43.3,0,0,40,405
44014,BON PH1,NORTHWEST,3337407786,Bonneville,337407786,230,1.04037,239.284,-17.72,,,,,,0,0,40,401
46486,BOUNDPH6,NORTHWEST,3337407846,Boundary,337407846,230,1.04024,239.256,16.4,,,,,,0,0,40,464
40824,PEARL E,NORTHWEST,3337420488,Pearl,337420488,230,1.04024,239.255,-27.29,,,,,164.91,0,0,40,401
46480,BOUNDPH3,NORTHWEST,3337407846,Boundary,337407846,230,1.04023,239.253,16.4,,,,,,0,0,40,464
46476,BOUNDPH1,NORTHWEST,3337407846,Boundary,337407846,230,1.04023,239.252,16.4,,,,,,0,0,40,464
41112,VANTAGES,NORTHWEST,3337431517,Vantage,337431517,230,1.04022,239.252,-3.54,,,,,,0,0,40,403
46482,BOUNDPH4,NORTHWEST,3337407846,Boundary,337407846,230,1.04022,239.251,16.39,,,,,,0,0,40,464
41111,VANTAGEN,NORTHWEST,3337431517,Vantage,337431517,230,1.04021,239.247,-3.51,,,,,,0,0,40,403
45047,CHILQUIN,NORTHWEST,3337409332,Chiloquin,337409332,230,1.04017,239.238,-31.82,21.17,-6.7,,,,0,0,40,484
44200,LIB PH1,NORTHWEST,3337416751,Libby - PACIF,337416751,230,1.04016,239.238,19.62,0,-151.89,,,,0,0,40,486
44058,TDA PH4,NORTHWEST,3337428918,The Dalles Ph,337428918,230,1.04016,239.238,-15.78,,,,,,0,0,40,404
41314,CELILO4,NORTHWEST,3337408977,Celilo Dc Converter Station,337408977,230,1.04016,239.237,-17.97,,,,,443.13,881.54,-508.94,40,404
40826,PEARL W,NORTHWEST,3337420488,Pearl,337420488,230,1.04014,239.232,-27.3,,,,,,0,0,40,401
40686,SPRINGCK,NORTHWEST,32008906,Spring Creek,32008906,230,1.04013,239.23,-12.11,,,,,,0,0,40,404
45327,WALAWALA,NORTHWEST,3337427717,Walla Walla,337427717,230,1.04009,239.222,-6.74,143.18,36.97,,,,0,0,40,413
40142,NBONVL W,NORTHWEST,3337407786,Bonneville,337407786,230,1.04008,239.219,-17.8,,,,,,0,0,40,401
44201,LIB PH2,NORTHWEST,3337416751,Libby - PACIF,337416751,230,1.04005,239.212,19.5,0,-211.97,,,,0,0,40,486
40896,FAIROG11,NORTHWEST,3337412090,Fairview,337412090,230,1.04002,239.204,-40.71,,,,,,0,0,40,402
46478,BOUNDPH2,NORTHWEST,3337407846,Boundary,337407846,230,1.04001,239.201,16.34,,,,,,0,0,40,464
40146,BOUNDRYW,NORTHWEST,3337407846,Boundary,337407846,230,1.04,239.201,16.34,-644.55,-90.75,,,,0,0,40,406
46484,BOUNDPH5,NORTHWEST,3337407846,Boundary,337407846,230,1.04,239.2,16.32,,,,,,0,0,40,464
40141,NBONVL E,NORTHWEST,3337407786,Bonneville,337407786,230,1.04,239.2,-17.74,,,,,,0,0,40,401
46066,PRIESTR1,NORTHWEST,3337421284,Priest Rapids,337421284,230,1.04,239.2,-3.88,0,-198.25,,,,0,0,40,482
46069,PRIESTR2,NORTHWEST,3337421284,Priest Rapids,337421284,230,1.04,239.2,-3.28,0,-213.25,,,,0,0,40,482
46169,WANAPUM,NORTHWEST,3337431892,Wanapum,337431892,230,1.04,239.2,-3.51,,,,,,0,0,40,482
40232,CHIEF J2,NORTHWEST,3337409315,Chief Joseph,337409315,230,1.04,239.2,3.94,,,,,,0,0,40,403
40230,CHIEF J1,NORTHWEST,3337409315,Chief Joseph,337409315,230,1.04,239.2,3.98,,,,,,0,0,40,403
40145,BOUNDRYE,NORTHWEST,3337407846,Boundary,337407846,230,1.04,239.2,16.32,32.24,-0.52,,,,0,0,40,406
40657,LIBBY,NORTHWEST,3337416752,Libby - USCEPD,337416752,230,1.04,239.2,19.39,12.49,-7.48,,,,0,0,40,486
40307,COWFALLS,NORTHWEST,3337410221,Cowlitz Falls,337410221,230,1.04,239.2,-16.66,,,39.8,16.11,,0,0,40,400
44057,TDA PH3,NORTHWEST,3337428918,The Dalles Ph,337428918,230,1.03998,239.196,-15.87,,,,,,0,0,40,404
41344,BIGCEL31,NORTHWEST,3337407430,Big Eddy,337407430,230,1.03989,239.175,-17.49,,,,,,0,0,40,404
43773,PEARL #,NORTHWEST,3337420488,Pearl,337420488,230,1.03989,239.174,-27.4,,,,,,0,0,40,452
41313,CELILO3,NORTHWEST,3337408977,Celilo Dc Converter Station,337408977,230,1.03987,239.17,-17.99,,,,,442.88,881.55,-508.34,40,404
41342,BIGEDDY2,NORTHWEST,3337407430,Big Eddy,337407430,230,1.0397,239.131,-15.95,,,,,0,0,0,40,404
43528,PEASHE11,NORTHWEST,3337420488,Pearl,337420488,230,1.03964,239.118,-27.51,,,,,,0,0,40,401
40065,ASHE TAP,NORTHWEST,3337406571,Ashe,337406571,230,1.0395,239.086,-7.28,,,,,,0,0,40,404
41094,TROUTD W,NORTHWEST,3337429325,Troutdale,337429325,230,1.03949,239.082,-26.6,,,,,141.12,0,0,40,401
41135,WARNER,NORTHWEST,3337431926,Warner,337431926,230,1.03939,239.06,-35.41,38.28,5.41,,,,0,0,40,405
45303,TROUTPP2,NORTHWEST,3337429325,Troutdale,337429325,230,1.0393,239.039,-26.65,122.85,-26.84,,,,0,0,40,489
40838,PONDROSS,NORTHWEST,3337421061,Ponderosa,337421061,230,1.03929,239.037,-20.58,34.31,-1.84,,,,0,0,40,405
40836,PONDROSN,NORTHWEST,3337421061,Ponderosa,337421061,230,1.03928,239.035,-20.6,35.41,0.17,,,,0,0,40,405
41341,BIGEDDY1,NORTHWEST,3337407430,Big Eddy,337407430,230,1.03924,239.025,-15.97,46.78,-81.17,,,,0,0,40,404
40144,ALFNBO11,NORTHWEST,,,,230,1.03923,239.023,-15.18,,,,,,0,0,40,404
41092,TROUTD E,NORTHWEST,3337429325,Troutdale,337429325,230,1.03918,239.012,-26.57,,,,,,0,0,40,401
45301,TROUTPP1,NORTHWEST,3337429325,Troutdale,337429325,230,1.03904,238.98,-26.64,6.41,-22.11,,,,0,0,40,489
43685,BLUELAKE,NORTHWEST,30004006,Blue Lake,30004006,230,1.03847,238.849,-26.86,156.07,27.15,,,,0,0,40,451
47049,GLENOMA,NORTHWEST,3353097684,Glenoma,353097684,230,1.03833,238.816,-16.81,,,,,,0,0,40,400
43320,BIGMCL12,NORTHWEST,3337407430,Big Eddy,337407430,230,1.03812,238.769,-23.86,,,,,,0,0,40,404
42501,TALBOT S,NORTHWEST,3337424742,Talbot,337424742,230,1.03805,238.751,-21.34,241.87,-103.9,,,,0,0,40,428
40692,MAPLEV12,NORTHWEST,3337417523,Maple Valley,337417523,230,1.03789,238.716,-21.33,,,,,0,0,0,40,400
41005,MAPSNO21,NORTHWEST,3337423567,Sno-king,337423567,230,1.03786,238.707,-21.33,,,,,,0,0,40,400
46424,COVDUW11,NORTHWEST,3337410205,Covington,337410205,230,1.03785,238.705,-21.47,,,,,,0,0,40,400
43597,TROJAN,NORTHWEST,3337429314,Trojan,337429314,230,1.03778,238.689,-20.87,,,,,,0,0,40,451
48179,LAKEVIEW,NORTHWEST,3337416353,Lake View,337416353,230,1.03778,238.688,9.42,0,0,,,,0,0,40,441
43599,TROJAN 1,NORTHWEST,3337429314,Trojan,337429314,230,1.03773,238.678,-20.94,,,,,,0,0,40,451
43601,TROJAN 2,NORTHWEST,3337429314,Trojan,337429314,230,1.03769,238.668,-20.93,,,,,,0,0,40,451
40002,A6,NORTHWEST,3337406571,Ashe,337406571,230,1.03744,238.611,-6.93,16.3,5.4,,,,0,0,40,404
46426,DUWMAP11,NORTHWEST,3337411301,Duwamish,337411301,230,1.03741,238.603,-21.44,,,,,,0,0,40,464
42991,DODGE JN,NORTHWEST,Found Junction Town,Dodge Junction,52000120,230,1.03738,238.597,3.27,-0.02,-2.06,,,,0,0,40,407
40813,PARKDALE,NORTHWEST,3337420356,Parkdale,337420356,230,1.03735,238.59,-19.32,10,3.3,2,0,,0,0,40,404
40599,KEELER W,NORTHWEST,3337415779,Keeler,337415779,230,1.03724,238.564,-27.63,94.21,-22.36,,,-175.69,0,0,40,401
42987,PHALEN G,NORTHWEST,Found Sub,Phalen Gulcn,52000119,230,1.03689,238.484,3.27,-0.02,-1.97,,,,0,0,40,407
43740,HORIZN,NORTHWEST,3352750211,Sunset,352750211,230,1.03674,238.451,-27.94,216.59,-15.12,,,,0,0,40,451
40709,MAUPIN,NORTHWEST,3337417718,Maupin,337417718,230,1.03668,238.436,-18.04,9.32,2.5,,,,0,0,40,404
43530,PEASHE12,NORTHWEST,3337420488,Pearl,337420488,230,1.03661,238.421,-28.38,,,,,,0,0,40,401
40664,CEN FERY,NORTHWEST,Found Sub,Central Ferry,52000118,230,1.03652,238.4,3.27,,,,,,0,0,40,407
40511,HARVALUM,NORTHWEST,3337414395,Harvalum,337414395,230,1.03651,238.397,-10.04,10,2.1,,,0,0,0,40,404
43527,SHERWOOD,NORTHWEST,3337423288,Sherwood,337423288,230,1.03635,238.36,-28.46,422.35,33.95,,,,0,0,40,451
47862,HSHUB,NORTHWEST,3349561028,Shepherds Flat Wind Farm,349561028,230,1.03635,238.359,-9.07,-2.17,-40.81,,,,0,0,40,404
40937,SANT TAP,NORTHWEST,3337422861,Santiam,337422861,230,1.03614,238.313,-27.76,,,,,,0,0,40,402
40939,SANTIAM,NORTHWEST,3337422861,Santiam,337422861,230,1.03604,238.289,-27.7,28.35,2.2,,,0,0,0,40,402
42363,WLD HORS,NORTHWEST,3337432576,Wild Horse Project,337432576,230,1.03578,238.23,-3.74,-5.22,-80.14,,,0,0,0,40,426
40457,GARRISON,NORTHWEST,3337413294,Garrison,337413294,230,1.03555,238.177,13.55,26.61,-32.27,,,,0,0,40,486
42700,WHITE RV,NORTHWEST,3337432490,White River (PSPL),337432490,230,1.0355,238.165,-21.31,485.5,-11.96,,,,0,0,40,430
43291,LINNEMAN,NORTHWEST,30004005,Linneman,30004005,230,1.03538,238.138,-28.08,36.48,-0.12,,,,0,0,40,451
40409,FAIRVIEW,NORTHWEST,3337412090,Fairview,337412090,230,1.03536,238.134,-39.64,79.31,-51.58,,,,0,0,40,402
44996,HANNATAP,NORTHWEST,3337414255,Hanna,337414255,230,1.03534,238.127,-35.62,,,,,,0,0,40,471
43215,GRESHAM,NORTHWEST,3337414013,Gresham,337414013,230,1.03533,238.126,-28.12,303.96,-10.71,,,,0,0,40,451
45103,HURICANE,NORTHWEST,3352749973,Hurricane,352749973,230,1.03533,238.126,-6.69,-122.96,-15.7,,,,0,0,40,416
42374,SCHNEBLY,NORTHWEST,Found Coulee,Schnebly,52000096,230,1.03529,238.117,-3.74,0.07,-0.68,,,,0,0,40,426
46416,COVCRE11,NORTHWEST,3337410205,Covington,337410205,230,1.03527,238.113,-21.74,,,,,,0,0,40,400
40410,FAIRVEW2,NORTHWEST,3337412090,Fairview,337412090,230,1.03527,238.112,-39.64,,,,,,0,0,40,402
43348,MURRAY H,NORTHWEST,3352750182,Murryhill,352750182,230,1.03525,238.108,-29.11,184.88,-6.32,,,,0,0,40,451
40685,MABTON,NORTHWEST,3337417302,Mabton,337417302,230,1.03524,238.106,-9.94,4.9,1.2,,,,0,0,40,404
43314,MCLOUGE5,NORTHWEST,3337417861,Mcloughlin,337417861,230,1.03522,238.101,-27.93,144.62,-2.98,,,,0,0,40,451
40531,HEW 2,NORTHWEST,30004101,Hew,30004101,230,1.03518,238.092,-6.03,,,,,,0,0,40,404
40533,HEW 2 TP,NORTHWEST,30004101,Hew,30004101,230,1.03518,238.092,-6.03,,,,,,0,0,40,404
42373,POISN SP,NORTHWEST,Found Road,Poison Spring,52000097,230,1.03517,238.089,-3.74,,,,,,0,0,40,426
46855,ROCR0709,NORTHWEST,3337422187,Rocky Reach,337422187,230,1.03515,238.085,-1.15,,,,,,0,0,40,403
40747,MONROE,NORTHWEST,3337418498,Monroe,337418498,230,1.03513,238.08,-20.39,,,,,-184.73,0,0,40,400
41149,WHITE BL,NORTHWEST,3337432470,White Bluffs,337432470,230,1.03506,238.065,-9.11,100.19,10.01,,,,0,0,40,404
42703,S TWHI11,NORTHWEST,3337424717,Tacoma,337424717,230,1.03505,238.061,-21.33,,,,,,0,0,40,400
46853,ROCR0304,NORTHWEST,3337422187,Rocky Reach,337422187,230,1.03504,238.058,-1.19,,,,,,0,0,40,403
46852,ROCR0102,NORTHWEST,3337422187,Rocky Reach,337422187,230,1.03503,238.058,-1.19,,,,,,0,0,40,403
46854,ROCR0506,NORTHWEST,3337422187,Rocky Reach,337422187,230,1.03502,238.055,-1.18,,,,,,0,0,40,403
46629,MOSSYRK,NORTHWEST,3337418728,Mossyrock,337418728,230,1.03499,238.048,-17.12,,,,,,0,0,40,466
46856,ROCR1011,NORTHWEST,3337422187,Rocky Reach,337422187,230,1.03497,238.042,-1.14,,,,,,0,0,40,403
42505,CHRISTOP,NORTHWEST,3337409381,Christopher,337409381,230,1.03495,238.039,-21.08,,,,,,0,0,40,428
41321,MARC SW2,NORTHWEST,30004107,Marcola,30004107,230,1.03492,238.031,-30.2,,,,,,0,0,40,402
40003,A8,NORTHWEST,3337406571,Ashe,337406571,230,1.03491,238.029,-6.27,19.6,6.4,,,,0,0,40,404
46831,ROCKYRH1,NORTHWEST,3337422187,Rocky Reach,337422187,230,1.03479,238.003,-1.22,111.49,20.36,,,,0,0,40,403
46832,ROCKYRH2,NORTHWEST,3337422187,Rocky Reach,337422187,230,1.03478,237.999,-1.21,,,,,,0,0,40,403
40001,A9,NORTHWEST,3337406571,Ashe,337406571,230,1.03477,237.996,-5.9,4.9,1.6,,,,0,0,40,404
41049,TACOMA N,NORTHWEST,3337424717,Tacoma,337424717,230,1.03477,237.996,-20.78,178.15,22.31,,,163.18,0,0,40,400
41050,TACOMA S,NORTHWEST,3337421061,Ponderosa,337421061,230,1.03476,237.996,-20.79,177.41,21.28,,,,0,0,40,400
40345,DETROIT,NORTHWEST,3337410875,Detroit,337410875,230,1.03474,237.99,-26.72,,,,,,0,0,40,402
46833,ROCKYRH3,NORTHWEST,3337422187,Rocky Reach,337422187,230,1.03471,237.984,-1.19,,,,,,0,0,40,403
47031,DOUGLAS,NORTHWEST,3337411112,Douglas,337411112,230,1.03466,237.972,-1.18,59.99,6.39,,,,0,0,40,403
41754,COUL1418,NORTHWEST,3337413746,Grand Coulee,337413746,230,1.03461,237.959,7.39,,,,,,0,0,40,403
40751,MONROE T,NORTHWEST,3337418498,Monroe,337418498,230,1.0346,237.957,-20.47,,,,,,0,0,40,400
41359,BELCOU51,NORTHWEST,3337407193,Bell,337407193,230,1.03452,237.94,6.15,,,,,,0,0,40,406
41751,COUL0105,NORTHWEST,3337413746,Grand Coulee,337413746,230,1.03452,237.939,7.22,,,,,,0,0,40,403
41752,COUL0609,NORTHWEST,3337413746,Grand Coulee,337413746,230,1.03442,237.917,7.14,,,,,,0,0,40,403
41753,COUL1013,NORTHWEST,3337413746,Grand Coulee,337413746,230,1.03438,237.908,7.24,,,,,,0,0,40,403
40373,E OMAK,NORTHWEST,3337411468,East Omak,337411468,230,1.03433,237.896,2.08,115.53,3.05,,,,0,0,40,403
43541,ST MARYS,NORTHWEST,3337424093,St. Marys,337424093,230,1.03427,237.883,-29.56,542.07,-57.77,,,,0,0,40,451
41358,COULEES3,NORTHWEST,3337413746,Grand Coulee,337413746,230,1.03425,237.877,7.02,,,,,,0,0,40,403
41291,WINECTRY,NORTHWEST,32000255,Sulphur,32000255,230,1.03424,237.874,-9.49,88.03,-8.56,,,,0,0,40,404
42361,WIND RDG,NORTHWEST,32008920,Wind Ridge,32008920,230,1.03423,237.872,-3.73,19.31,-3.01,,,-48.13,0,0,40,426
47284,MARCOLA,NORTHWEST,30004107,Marcola,30004107,230,1.03422,237.871,-30.28,11.6,3.8,,,,0,0,40,402
43322,BIGMCL13,NORTHWEST,3337417861,Mcloughlin,337417861,230,1.03416,237.857,-27.85,,,,,,0,0,40,404
40044,ALLSTN W,NORTHWEST,3337406167,Allston,337406167,230,1.03415,237.855,-21.96,,,,,,0,0,40,401
46463,NORTHMTN,NORTHWEST,3337419562,North Mountain,337419562,230,1.03415,237.854,-17.12,11.3,4.9,,,,0,0,40,468
41053,S TACOMA SS,NORTHWEST,3337424717,Tacoma,337424717,230,1.03414,237.851,-21.3,,,,,,0,0,40,400
40043,ALLSTN E,NORTHWEST,3337406167,Allston,337406167,230,1.03412,237.847,-21.97,192.15,-30.05,,,,0,0,40,401
70560,LAMAR_DC,PSCOLORADO,3337416402,Lamar,337416402,230,1.0341,237.843,8.9,10.85,-25.97,0,0,,0,0,70,712
41356,COULEES1,NORTHWEST,3337413746,Grand Coulee,337413746,230,1.03408,237.838,7,79.47,6.78,,,,0,0,40,403
40280,COULE PG,NORTHWEST,3337413746,Grand Coulee,337413746,230,1.03408,237.838,7,,,,,,0,0,40,403
46044,GENEVA,NORTHWEST,,,,230,1.03407,237.837,-3.99,9.99,2.03,,,,0,0,40,482
41357,COULEES2,NORTHWEST,3337413746,Grand Coulee,337413746,230,1.03407,237.836,7,,,,,,0,0,40,403
48512,DRYCREEK,NORTHWEST,3337411184,Dry Gulch,337411184,230,1.034,237.82,-0.46,61.38,8.34,,,0,0,0,40,444
43313,MCLOUGLN,NORTHWEST,3337417861,Mcloughlin,337417861,230,1.03396,237.812,-28.03,139.8,-6.9,,,,0,0,40,451
43600,SPRNGVIL,NORTHWEST,25000149,Springville,25000149,230,1.03383,237.78,-28.75,,,,,,0,0,40,452
40881,RESTN TP,NORTHWEST,3337421788,Reston,337421788,230,1.03381,237.777,-37.45,,,,,,0,0,40,402
48255,N LEWIST,NORTHWEST,3337418960,N. Lewiston,337418960,230,1.03378,237.769,0.33,70.22,-12.31,,,,0,0,40,444
43089,CARVER,NORTHWEST,3337408830,Carver,337408830,230,1.03377,237.768,-28.45,302.2,18.12,,,,0,0,40,451
40375,E SPRING,NORTHWEST,3337423974,Springfield,337423974,230,1.03366,237.741,-30.74,,,,,,0,0,40,402
40148,ADDBOU11,NORTHWEST,3337428144,TAP372,337428144,230,1.03355,237.715,13.62,,,,,,0,0,40,406
48863,PALOUSE_WIND,NORTHWEST,,,,230,1.03351,237.707,1.76,-0.5,-27.33,,,,0,0,40,446
46165,PRIESTRT,NORTHWEST,3337421284,Priest Rapids,337421284,230,1.03337,237.674,-5.02,,,,,,0,0,40,482
47381,LINDEN,NORTHWEST,No idea,Linden,52000098,230,1.03336,237.672,-9.16,-0.33,-11.11,,,,0,0,40,404
48432,THORNTON,NORTHWEST,,,,230,1.03336,237.672,1.76,,,,,,0,0,40,446
46625,MAYFIELD,NORTHWEST,3337417739,Mayfield,337417739,230,1.03326,237.651,-17.92,,,,,,0,0,40,466
40689,MAPLE V3,NORTHWEST,3337417523,Maple Valley,337417523,230,1.03324,237.645,-21.06,,,,,0,0,0,40,400
41020,MAPSNO11,NORTHWEST,3337423567,Sno-king,337423567,230,1.03323,237.643,-21.06,,,,,,0,0,40,400
47861,S HRLBRT,NORTHWEST,3349561028,Shepherds Flat Wind Farm,349561028,230,1.03322,237.641,-9.05,-3.64,-36.27,,,,0,0,40,404
47380,LINDEN T,NORTHWEST,No idea,Linden,52000098,230,1.03321,237.639,-9.15,,,,,,0,0,40,404
40049,ALVEY,NORTHWEST,3337406231,Alvey,337406231,230,1.03314,237.622,-31.18,275.15,-9.19,,,0,0,0,40,402
47082,RAPIDS,NORTHWEST,3353098074,Tap,353098074,230,1.03308,237.608,-1.98,73.43,-11.77,,,,0,0,40,403
42802,ST CLAIR,NORTHWEST,,,,230,1.03302,237.595,-24.28,157.45,-198.76,,,,0,0,40,432
47860,N HRLBRT,NORTHWEST,3349561028,Shepherds Flat Wind Farm,349561028,230,1.03288,237.562,-9.05,-3.71,-34.77,,,,0,0,40,404
47849,SHPD FLT,NORTHWEST,3349561028,Shepherds Flat Wind Farm,349561028,230,1.03284,237.554,-9.05,,,,,,0,0,40,404
41348,MIDWAYB3,NORTHWEST,3337418164,Midway,337418164,230,1.03283,237.55,-5.33,,,,,,0,0,40,404
40458,ANA BPA,NORTHWEST,3337406299,Anaconda Mill Creek,337406299,230,1.03279,237.541,8.91,350.66,-73.89,,,,0,0,40,486
41346,MIDWAYB1,NORTHWEST,3337418164,Midway,337418164,230,1.03276,237.534,-5.31,,,,,,0,0,40,404
41347,MIDWAYB2,NORTHWEST,3337418164,Midway,337418164,230,1.03271,237.523,-5.31,33.25,-19.18,,,,0,0,40,404
46630,MOSSYRCK,NORTHWEST,3337409201,Chehalis,337409201,230,1.03255,237.487,-18.07,,,,,,0,0,40,466
40987,SILVR CK,NORTHWEST,3337423386,Silver Creek,337423386,230,1.03254,237.484,-18.13,13.47,6.2,,,,0,0,40,400
40219,CHENOWTH,NORTHWEST,3337409220,Chenoweth,337409220,230,1.03251,237.477,-15.89,92.05,1.93,,,,0,0,40,404
40598,KEELER E,NORTHWEST,,,,230,1.0325,237.476,-28.73,79.09,-18.85,,,-89.64,0,0,40,401
40519,HATWAI,NORTHWEST,3337414433,Hatwai,337414433,230,1.03247,237.468,1.6,,,,,,0,0,40,444
41161,WOODLAND,NORTHWEST,3337424647,Swift,337424647,230,1.03246,237.466,-23.77,,,,,,0,0,40,401
42500,TALBOT N,NORTHWEST,3337424742,Talbot,337424742,230,1.03245,237.464,-21.11,260.82,80.31,,,,0,0,40,428
46045,MATTAWA,NORTHWEST,30004092,Mattawa,30004092,230,1.03242,237.456,-4.1,17.83,0.8,,,,0,0,40,482
46609,COWLITZ,NORTHWEST,3337410218,Cowlitz,337410218,230,1.03217,237.399,-21.53,265.76,7.02,,,,0,0,40,466
48197,LOLO,NORTHWEST,3337416974,Lolo,337416974,230,1.03211,237.385,-0.13,109.2,-14.2,,,,0,0,40,444
40883,RESTON,NORTHWEST,3337421788,Reston,337421788,230,1.0321,237.383,-35.88,,,,,,0,0,40,402
48385,SHAWNEE,NORTHWEST,3337423199,Shawnee,337423199,230,1.03203,237.367,0.35,79.38,4.13,,,,0,0,40,446
44995,NICKLMTN,NORTHWEST,3337414255,Hanna,337414255,230,1.03201,237.362,-35.79,10.59,49.63,,,,0,0,40,471
46423,DUWAMISH,NORTHWEST,3337411301,Duwamish,337411301,230,1.03192,237.342,-22.37,195.52,29.13,,,,0,0,40,464
40986,SLATT,NORTHWEST,3337423497,Slatt,337423497,230,1.03181,237.315,-9.05,,,,,0,0,0,40,404
