TSTimePointResult,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time,Bus 40045 (ALLSTON) Frequency,Bus 40051 (ALVEY) Frequency,Bus 40061 (ASHE) Frequency,Bus 40062 (ASHE R1) Frequency,Bus 40086 (BELL S1) Frequency,Bus 40088 (BELL S2) Frequency,Bus 40091 (BELL BPA) Frequency,Bus 40096 (BELL SC) Frequency,Bus 40111 (BIG EDDY) Frequency,Bus 40141 (NBONVL E) Frequency,Bus 40142 (NBONVL W) Frequency,Bus 40155 (BUCKLEY) Frequency,Bus 40230 (CHIEF J1) Frequency,Bus 40232 (CHIEF J2) Frequency,Bus 40233 (CHIEF JO) Frequency,Bus 40287 (COULEE) Frequency,Bus 40288 (COULE R1) Frequency,Bus 40302 (COVINGT4) Frequency,Bus 40306 (COVINGT5) Frequency,Bus 40323 (CUSTER W) Frequency,Bus 40369 (DWORSHAK) Frequency,Bus 40381 (ECHOLAKE) Frequency,Bus 40451 (GAR1EAST) Frequency,Bus 40453 (GAR2EAST) Frequency,Bus 40459 (GARRISON) Frequency,Bus 40488 (GRIZZ R3) Frequency,Bus 40489 (GRIZZLY) Frequency,Bus 40490 (BUCGRI11) Frequency,Bus 40499 (HANFORD) Frequency,Bus 40500 (COUHAN11) Frequency,Bus 40521 (HATWAI) Frequency,Bus 40553 (HOT SPR) Frequency,Bus 40585 (JOHN DAY) Frequency,Bus 40588 (GRIJOH11) Frequency,Bus 40591 (GRIJOH12) Frequency,Bus 40592 (GRIJOH21) Frequency,Bus 40593 (GRIJOH22) Frequency,Bus 40598 (KEELER E) Frequency,Bus 40599 (KEELER W) Frequency,Bus 40601 (KEELER) Frequency,Bus 40629 (LANE) Frequency,Bus 40665 (LIT GOOS) Frequency,Bus 40666 (CEN FERY) Frequency,Bus 40679 (LOW GRAN) Frequency,Bus 40683 (LOW MON) Frequency,Bus 40684 (MALIN R1) Frequency,Bus 40687 (MALIN) Frequency,Bus 40688 (MALIN R3) Frequency,Bus 40693 (MAPLE VL) Frequency,Bus 40699 (MARION) Frequency,Bus 40700 (GRIMAL21) Frequency,Bus 40702 (GRIMAL22) Frequency,Bus 40704 (GRIMAL23) Frequency,Bus 40706 (GRIMAL24) Frequency,Bus 40708 (GRIMAL25) Frequency,Bus 40710 (GRIMAL26) Frequency,Bus 40711 (ECHMAP11) Frequency,Bus 40712 (ECHMAP12) Frequency,Bus 40714 (ALVMAR11) Frequency,Bus 40716 (ASHMAR21) Frequency,Bus 40718 (ASHMAR22) Frequency,Bus 40719 (ASHMAR23) Frequency,Bus 40720 (BUCMAR11) Frequency,Bus 40722 (JOHMAR11) Frequency,Bus 40723 (MCNARY) Frequency,Bus 40749 (MONROE) Frequency,Bus 40750 (CHIMON11) Frequency,Bus 40752 (CUSMON11) Frequency,Bus 40754 (CUSMON21) Frequency,Bus 40774 (NAPAVINE) Frequency,Bus 40797 (OLYMPIA) Frequency,Bus 40809 (OSTRNDER) Frequency,Bus 40821 (PAUL) Frequency,Bus 40827 (PEARL) Frequency,Bus 40834 (PONDROSB) Frequency,Bus 40837 (PONDROSA) Frequency,Bus 40869 (RAVER) Frequency,Bus 40913 (SACJAWEA) Frequency,Bus 40917 (SACJWA T) Frequency,Bus 40941 (SANTIAM) Frequency,Bus 40949 (SATSOP) Frequency,Bus 40957 (SCHULTZ) Frequency,Bus 40958 (COUSCH11) Frequency,Bus 40960 (COUSCH12) Frequency,Bus 40961 (COUSCH21) Frequency,Bus 40962 (COUSCH22) Frequency,Bus 40964 (ECHSCH11) Frequency,Bus 40966 (ECHSCH12) Frequency,Bus 40970 (ECHSCH13) Frequency,Bus 40972 (RAVSCH11) Frequency,Bus 40973 (SICKLER) Frequency,Bus 40974 (RAVSCH12) Frequency,Bus 40976 (RAVSCH31) Frequency,Bus 40978 (RAVSCH41) Frequency,Bus 40986 (SLATT) Frequency,Bus 40989 (SLATT) Frequency,Bus 40996 (BUCSLA11) Frequency,Bus 41001 (SNOK TAP) Frequency,Bus 41007 (SNOKING) Frequency,Bus 41043 (SUMMER L) Frequency,Bus 41044 (MALSUM11) Frequency,Bus 41046 (MALSUM12) Frequency,Bus 41048 (PONSUM11) Frequency,Bus 41051 (TACOMA) Frequency,Bus 41052 (PONSUM12) Frequency,Bus 41054 (PONSUM13) Frequency,Bus 41056 (PONSUM14) Frequency,Bus 41057 (TAFT) Frequency,Bus 41058 (RAVTAC11) Frequency,Bus 41060 (RAVTAC12) Frequency,Bus 41062 (BELTAF11) Frequency,Bus 41064 (DWOTAF11) Frequency,Bus 41066 (DWOTAF12) Frequency,Bus 41068 (GARTAF11) Frequency,Bus 41070 (GARTAF12) Frequency,Bus 41072 (GARTAF21) Frequency,Bus 41074 (GARTAF22) Frequency,Bus 41092 (TROUTD E) Frequency,Bus 41094 (TROUTD W) Frequency,Bus 41095 (TROUTDAL) Frequency,Bus 41113 (VANTAGE) Frequency,Bus 41138 (WAUTOMA) Frequency,Bus 41311 (CELILO1) Frequency,Bus 41312 (CELILO2) Frequency,Bus 41351 (MCNRY S1) Frequency,Bus 41352 (MCNRY S2) Frequency,Bus 41353 (MCNRY S3) Frequency,Bus 41401 (ROCK CK) Frequency,Bus 41402 (ROCK CK) Frequency,Bus 41450 (KNIGHT) Frequency,Bus 41451 (OSTKNI11) Frequency,Bus 41452 (OSTKNI12) Frequency,Bus 41739 (COULEE19) Frequency,Bus 41740 (COULEE20) Frequency,Bus 41741 (COULEE21) Frequency,Bus 41742 (COULEE22) Frequency,Bus 41743 (COULEE23) Frequency,Bus 41744 (COULEE24) Frequency,Bus 43049 (BOARD F) Frequency,Bus 43115 (COYO M1) Frequency,Bus 43123 (COYOTE) Frequency,Bus 43485 (ROUND BU) Frequency,Bus 44086 (JDA PH1) Frequency,Bus 44087 (JDA PH2) Frequency,Bus 44088 (JDA PH3) Frequency,Bus 44089 (JDA PH4) Frequency,Bus 44166 (CHJ PH5) Frequency,Bus 44167 (CHJ PH6) Frequency,Bus 44217 (LGS PH1) Frequency,Bus 44237 (LWG PH1) Frequency,Bus 44257 (LMN PH1) Frequency,Bus 44284 (LONGHORN) Frequency,Bus 45029 (BURNS) Frequency,Bus 45030 (BURSUM11) Frequency,Bus 45035 (CAPTJACK) Frequency,Bus 45040 (CAPPON11) Frequency,Bus 45041 (CAPPON12) Frequency,Bus 45042 (CAPPON13) Frequency,Bus 45043 (CAPPON14) Frequency,Bus 45044 (CAPPON15) Frequency,Bus 45046 (CAPPON16) Frequency,Bus 45095 (DIXONVLE) Frequency,Bus 45096 (ALVDIX11) Frequency,Bus 45197 (MERIDINP) Frequency,Bus 45199 (DIXMER11) Frequency,Bus 45262 (KFALLS) Frequency,Bus 47638 (HERMCALP) Frequency,Bus 47741 (CENTR P1) Frequency,Bus 47745 (CENTR P2) Frequency,Bus 50206 (CUSING11) Frequency,Bus 50208 (CUSING21) Frequency
23.7,59.6981,59.7007,59.6998,59.6998,59.709,59.709,59.7103,59.7033,59.7003,59.6998,59.6998,59.7011,59.6988,59.6988,59.6992,59.6996,59.6998,59.6992,59.6992,59.7044,59.712,59.6996,59.7214,59.7214,59.732,59.7025,59.7025,59.7012,59.6999,59.6997,59.7084,59.7187,59.7006,60,60,59.7005,59.7022,59.6987,59.6987,59.6989,59.7002,59.7025,59.7033,59.7045,59.7013,59.7047,59.7047,59.7047,59.6995,59.7002,59.7041,59.7025,59.7035,59.7035,59.7043,59.7027,59.6996,59.6995,59.7012,59.6999,59.7,59.7001,59.7006,59.7004,59.7002,59.7009,59.7001,59.7014,59.7016,59.6978,59.6978,59.6995,59.6979,59.6993,59.7028,59.7029,59.6992,59.7007,59.7008,59.7002,59.6978,59.6994,59.6993,59.6995,59.6993,59.6995,59.6995,59.6994,59.6992,59.6994,59.6988,59.6995,59.6993,59.6993,59.7005,59.7005,59.7002,59.7005,59.7004,59.7049,59.7051,59.7048,59.7038,59.6991,59.7038,59.7045,59.7046,59.7179,59.6992,59.6992,59.7104,59.7066,59.7118,59.7397,59.7285,59.7397,59.7285,59.6991,59.6991,59.6994,59.6994,59.6999,59.7003,59.7003,59.7,59.7,59.7,59.7004,59.7004,59.7,59.6997,59.6997,59.6996,59.6996,59.6996,59.6996,59.6996,59.6996,59.7005,59.6991,59.7002,59.7024,59.7006,59.7006,59.7006,59.7006,59.6992,59.6992,59.7025,59.7045,59.7013,59.7002,59.7046,59.7088,59.7046,59.704,59.7049,59.7043,59.7043,59.7038,59.7038,59.7013,59.7019,59.7022,59.7032,59.7038,59.7,59.6978,59.6978,59.7048,59.7048
23.716667,59.6976,59.7007,59.7003,59.7003,59.711,59.711,59.7122,59.7048,59.7003,59.6994,59.6994,59.7013,59.6994,59.6994,59.6998,59.7003,59.7005,59.6993,59.6993,59.7043,59.714,59.6997,59.7241,59.7241,59.7352,59.7026,59.7026,59.7014,59.7004,59.7003,59.7101,59.7216,59.7007,60,60,59.7006,59.7023,59.6984,59.6983,59.6986,59.7002,59.7035,59.7044,59.7057,59.7021,59.7047,59.7047,59.7047,59.6996,59.7002,59.7042,59.7026,59.7036,59.7036,59.7044,59.7028,59.6997,59.6996,59.7012,59.7003,59.7003,59.7002,59.7007,59.7004,59.7005,59.701,59.7005,59.7015,59.7017,59.6973,59.6973,59.6993,59.6974,59.6991,59.7029,59.703,59.6993,59.7013,59.7013,59.7002,59.6973,59.6998,59.6996,59.7,59.6996,59.7,59.6997,59.6998,59.6998,59.6997,59.6992,59.7001,59.6996,59.6996,59.7007,59.7007,59.7005,59.7006,59.7005,59.7052,59.7055,59.7051,59.7039,59.6992,59.7039,59.7048,59.7048,59.7204,59.6993,59.6993,59.7123,59.708,59.7138,59.7433,59.7315,59.7433,59.7315,59.6989,59.6989,59.6992,59.6999,59.7003,59.7003,59.7003,59.7003,59.7003,59.7003,59.7006,59.7006,59.7001,59.6996,59.6996,59.7003,59.7003,59.7003,59.7003,59.7003,59.7003,59.7007,59.699,59.7005,59.7025,59.7007,59.7007,59.7007,59.7007,59.6998,59.6998,59.7035,59.7057,59.7021,59.7005,59.7048,59.7098,59.7047,59.704,59.705,59.7044,59.7044,59.7039,59.7039,59.7013,59.7019,59.7023,59.7032,59.7038,59.7003,59.6974,59.6974,59.7048,59.7048
23.733333,59.6972,59.7008,59.7009,59.7009,59.7131,59.713,59.7141,59.7062,59.7005,59.6991,59.6991,59.7015,59.7002,59.7002,59.7004,59.7011,59.7013,59.6995,59.6995,59.7043,59.7159,59.7,59.7267,59.7267,59.7382,59.7028,59.7028,59.7016,59.7009,59.701,59.7117,59.7244,59.7009,60,60,59.7008,59.7025,59.6981,59.6981,59.6984,59.7003,59.7046,59.7055,59.707,59.703,59.7049,59.7049,59.7049,59.6999,59.7003,59.7043,59.7028,59.7038,59.7038,59.7046,59.703,59.7,59.6999,59.7013,59.7008,59.7006,59.7004,59.7008,59.7006,59.7009,59.7012,59.7009,59.7016,59.7018,59.6969,59.697,59.6993,59.697,59.699,59.7031,59.7032,59.6996,59.702,59.702,59.7003,59.6969,59.7002,59.7001,59.7006,59.7001,59.7006,59.7,59.7002,59.7004,59.7002,59.6998,59.7008,59.7,59.7,59.701,59.701,59.7009,59.7008,59.7007,59.7055,59.706,59.7053,59.7042,59.6994,59.7042,59.7051,59.7051,59.7227,59.6996,59.6996,59.7142,59.7095,59.7156,59.7466,59.7343,59.7466,59.7343,59.6988,59.6988,59.6991,59.7005,59.7008,59.7005,59.7005,59.7007,59.7006,59.7006,59.7009,59.7009,59.7003,59.6997,59.6997,59.7011,59.7011,59.7011,59.7011,59.7011,59.7011,59.701,59.6991,59.7009,59.7027,59.7009,59.7009,59.7009,59.7009,59.7004,59.7004,59.7045,59.707,59.703,59.7009,59.705,59.7109,59.7048,59.7042,59.7051,59.7045,59.7045,59.7041,59.7041,59.7014,59.702,59.7024,59.7033,59.7039,59.7008,59.697,59.697,59.7047,59.7047
23.75,59.6969,59.701,59.7016,59.7016,59.7151,59.7151,59.7159,59.7078,59.7007,59.6989,59.6989,59.7018,59.701,59.701,59.7012,59.7021,59.7023,59.6999,59.6999,59.7043,59.7177,59.7003,59.729,59.729,59.7409,59.7031,59.703,59.7019,59.7016,59.7018,59.7133,59.7271,59.7012,60,60,59.7012,59.7028,59.698,59.698,59.6983,59.7005,59.7057,59.7067,59.7083,59.7039,59.7051,59.7051,59.7051,59.7002,59.7005,59.7045,59.7031,59.704,59.704,59.7048,59.7033,59.7003,59.7002,59.7015,59.7013,59.7011,59.7007,59.7011,59.7008,59.7015,59.7015,59.7014,59.7019,59.7021,59.6966,59.6968,59.6994,59.6968,59.699,59.7033,59.7035,59.7,59.7027,59.7027,59.7005,59.6966,59.7008,59.7006,59.7014,59.7006,59.7014,59.7004,59.7008,59.7012,59.7008,59.7005,59.7016,59.7004,59.7005,59.7015,59.7015,59.7013,59.7011,59.701,59.7059,59.7065,59.7056,59.7045,59.6997,59.7045,59.7054,59.7054,59.725,59.7,59.6999,59.7161,59.711,59.7175,59.7495,59.7368,59.7495,59.7368,59.6988,59.6988,59.6992,59.7011,59.7014,59.7007,59.7007,59.7011,59.7011,59.7011,59.7013,59.7013,59.7007,59.6999,59.6999,59.7021,59.7021,59.7021,59.702,59.702,59.702,59.7015,59.6993,59.7013,59.7029,59.7012,59.7012,59.7012,59.7012,59.7012,59.7012,59.7056,59.7083,59.7039,59.7014,59.7052,59.7119,59.705,59.7044,59.7052,59.7047,59.7047,59.7043,59.7043,59.7016,59.7022,59.7025,59.7035,59.7041,59.7013,59.6968,59.6968,59.7048,59.7048
23.766667,59.6968,59.7013,59.7024,59.7024,59.717,59.717,59.7177,59.7093,59.7011,59.6988,59.6988,59.7022,59.7019,59.7019,59.7021,59.7031,59.7033,59.7003,59.7003,59.7044,59.7195,59.7008,59.7312,59.7312,59.7432,59.7034,59.7034,59.7023,59.7024,59.7027,59.7148,59.7296,59.7016,60,60,59.7016,59.7032,59.698,59.698,59.6984,59.7007,59.7068,59.7079,59.7096,59.7049,59.7053,59.7053,59.7053,59.7007,59.7008,59.7048,59.7034,59.7043,59.7043,59.705,59.7036,59.7008,59.7007,59.7017,59.702,59.7017,59.7011,59.7014,59.7011,59.7021,59.7019,59.702,59.7022,59.7024,59.6965,59.6967,59.6995,59.6967,59.6992,59.7036,59.7039,59.7004,59.7035,59.7036,59.7008,59.6965,59.7015,59.7012,59.7022,59.7012,59.7022,59.701,59.7015,59.702,59.7015,59.7013,59.7024,59.701,59.7011,59.702,59.702,59.7019,59.7015,59.7014,59.7063,59.707,59.706,59.7049,59.7002,59.7049,59.7058,59.7058,59.727,59.7004,59.7004,59.7179,59.7125,59.7192,59.752,59.7391,59.752,59.7391,59.6989,59.6989,59.6993,59.7019,59.7021,59.7011,59.7011,59.7017,59.7017,59.7017,59.7017,59.7017,59.7011,59.7002,59.7002,59.7031,59.7031,59.7031,59.703,59.703,59.703,59.702,59.6996,59.7019,59.7033,59.7016,59.7016,59.7016,59.7016,59.7021,59.7021,59.7068,59.7096,59.7049,59.7019,59.7055,59.713,59.7052,59.7047,59.7055,59.705,59.705,59.7045,59.7045,59.7018,59.7024,59.7028,59.7037,59.7043,59.7018,59.6967,59.6967,59.7049,59.7049
23.783333,59.6968,59.7016,59.7033,59.7033,59.7189,59.7189,59.7194,59.7109,59.7016,59.6988,59.6988,59.7027,59.7029,59.7029,59.7031,59.7041,59.7044,59.7009,59.7009,59.7046,59.7212,59.7014,59.7332,59.7332,59.7453,59.7039,59.7038,59.7028,59.7033,59.7037,59.7164,59.7319,59.7021,60,60,59.7021,59.7036,59.6982,59.6981,59.6985,59.7011,59.708,59.7091,59.7109,59.7059,59.7056,59.7056,59.7056,59.7013,59.7012,59.7051,59.7038,59.7047,59.7047,59.7053,59.704,59.7014,59.7013,59.7021,59.7028,59.7024,59.7016,59.7019,59.7016,59.7027,59.7023,59.7027,59.7027,59.7028,59.6966,59.6968,59.6998,59.6968,59.6994,59.704,59.7043,59.701,59.7044,59.7045,59.7012,59.6966,59.7023,59.7019,59.7031,59.7019,59.7031,59.7016,59.7023,59.703,59.7023,59.7021,59.7034,59.7017,59.7018,59.7026,59.7026,59.7025,59.702,59.7019,59.7067,59.7076,59.7064,59.7053,59.7007,59.7053,59.7063,59.7063,59.729,59.701,59.7009,59.7196,59.714,59.7209,59.7542,59.7412,59.7542,59.7412,59.6991,59.6991,59.6996,59.7027,59.7029,59.7016,59.7016,59.7024,59.7024,59.7024,59.7023,59.7023,59.7016,59.7005,59.7006,59.7041,59.7041,59.7041,59.7041,59.7041,59.7041,59.7025,59.7,59.7025,59.7037,59.7021,59.7021,59.7021,59.7021,59.7031,59.7031,59.708,59.7109,59.7059,59.7026,59.7059,59.714,59.7055,59.705,59.7057,59.7053,59.7053,59.7049,59.7049,59.7022,59.7028,59.7031,59.704,59.7046,59.7025,59.6968,59.6968,59.705,59.705
23.8,59.697,59.7021,59.7043,59.7043,59.7207,59.7207,59.7211,59.7124,59.7021,59.699,59.699,59.7033,59.704,59.704,59.7041,59.7053,59.7055,59.7016,59.7016,59.7048,59.7227,59.7021,59.735,59.735,59.747,59.7043,59.7043,59.7034,59.7042,59.7047,59.7178,59.734,59.7027,60,60,59.7027,59.7041,59.6984,59.6984,59.6988,59.7016,59.7092,59.7104,59.7123,59.707,59.706,59.706,59.706,59.7019,59.7017,59.7055,59.7043,59.7051,59.7051,59.7057,59.7045,59.7021,59.7019,59.7025,59.7036,59.7031,59.7022,59.7024,59.7021,59.7035,59.7029,59.7035,59.7032,59.7033,59.6967,59.697,59.7003,59.697,59.6998,59.7045,59.7048,59.7017,59.7054,59.7054,59.7016,59.6967,59.7032,59.7027,59.7041,59.7027,59.7041,59.7023,59.7032,59.704,59.7032,59.7031,59.7044,59.7025,59.7025,59.7032,59.7032,59.7032,59.7026,59.7024,59.7073,59.7083,59.7069,59.7058,59.7014,59.7058,59.7068,59.7068,59.7307,59.7017,59.7016,59.7212,59.7154,59.7225,59.7559,59.7429,59.7559,59.7429,59.6995,59.6995,59.7,59.7037,59.7038,59.7021,59.7021,59.7031,59.7031,59.7031,59.7029,59.7029,59.7022,59.701,59.7011,59.7053,59.7053,59.7053,59.7053,59.7053,59.7053,59.7032,59.7005,59.7033,59.7041,59.7027,59.7027,59.7027,59.7027,59.7041,59.7041,59.7092,59.7123,59.707,59.7033,59.7063,59.7151,59.7058,59.7054,59.7061,59.7056,59.7056,59.7053,59.7053,59.7026,59.7032,59.7035,59.7044,59.705,59.7033,59.697,59.697,59.7052,59.7052
23.816667,59.6973,59.7027,59.7053,59.7053,59.7225,59.7225,59.7226,59.714,59.7028,59.6992,59.6992,59.704,59.7052,59.7052,59.7052,59.7065,59.7068,59.7023,59.7023,59.7051,59.7242,59.7028,59.7365,59.7365,59.7484,59.7049,59.7048,59.704,59.7052,59.7058,59.7192,59.7358,59.7034,60,60,59.7033,59.7046,59.6988,59.6988,59.6992,59.7022,59.7105,59.7117,59.7136,59.7081,59.7064,59.7064,59.7064,59.7027,59.7022,59.706,59.7048,59.7056,59.7056,59.7061,59.705,59.7028,59.7027,59.7031,59.7045,59.7039,59.7029,59.703,59.7027,59.7043,59.7035,59.7044,59.7038,59.7039,59.6971,59.6974,59.7008,59.6974,59.7003,59.705,59.7053,59.7024,59.7064,59.7064,59.7022,59.6971,59.7041,59.7036,59.7052,59.7036,59.7052,59.7031,59.7041,59.7051,59.7041,59.7042,59.7056,59.7034,59.7034,59.704,59.704,59.704,59.7033,59.7031,59.7078,59.709,59.7074,59.7064,59.7021,59.7064,59.7073,59.7073,59.7323,59.7024,59.7024,59.7228,59.7168,59.7239,59.7572,59.7443,59.7572,59.7443,59.6999,59.6999,59.7005,59.7047,59.7047,59.7028,59.7028,59.704,59.7039,59.7039,59.7036,59.7036,59.7028,59.7016,59.7017,59.7065,59.7065,59.7065,59.7065,59.7065,59.7065,59.704,59.7011,59.7041,59.7047,59.7034,59.7034,59.7034,59.7034,59.7052,59.7052,59.7105,59.7136,59.7081,59.7041,59.7068,59.7161,59.7062,59.7058,59.7064,59.7061,59.7061,59.7057,59.7057,59.7032,59.7037,59.704,59.7049,59.7054,59.7041,59.6974,59.6973,59.7055,59.7055
23.833333,59.6977,59.7033,59.7064,59.7064,59.724,59.724,59.724,59.7155,59.7035,59.6996,59.6996,59.7047,59.7064,59.7064,59.7064,59.7078,59.708,59.7032,59.7032,59.7055,59.7255,59.7037,59.7378,59.7378,59.7494,59.7055,59.7055,59.7047,59.7063,59.7069,59.7205,59.7374,59.7041,60,60,59.7041,59.7053,59.6994,59.6993,59.6998,59.7029,59.7117,59.7129,59.7148,59.7093,59.7068,59.7068,59.7068,59.7035,59.7029,59.7065,59.7055,59.7061,59.7061,59.7066,59.7056,59.7037,59.7035,59.7037,59.7055,59.7048,59.7037,59.7037,59.7034,59.7052,59.7042,59.7053,59.7044,59.7045,59.6975,59.6979,59.7014,59.6979,59.7009,59.7056,59.7059,59.7033,59.7074,59.7075,59.7029,59.6975,59.7052,59.7046,59.7063,59.7046,59.7063,59.7039,59.7051,59.7062,59.7051,59.7053,59.7067,59.7043,59.7044,59.7048,59.7048,59.7049,59.704,59.7038,59.7084,59.7097,59.7079,59.707,59.703,59.707,59.7079,59.7079,59.7336,59.7033,59.7032,59.7242,59.7181,59.7253,59.758,59.7454,59.758,59.7454,59.7005,59.7005,59.7011,59.7058,59.7057,59.7035,59.7035,59.7048,59.7048,59.7048,59.7044,59.7044,59.7036,59.7023,59.7024,59.7078,59.7078,59.7078,59.7077,59.7077,59.7077,59.7048,59.7018,59.7049,59.7053,59.7041,59.7041,59.7041,59.7041,59.7064,59.7064,59.7117,59.7149,59.7093,59.705,59.7073,59.7171,59.7067,59.7063,59.7069,59.7065,59.7065,59.7062,59.7062,59.7038,59.7043,59.7046,59.7054,59.7059,59.705,59.6978,59.6978,59.7058,59.7058
23.85,59.6983,59.704,59.7076,59.7075,59.7255,59.7255,59.7253,59.7169,59.7043,59.7001,59.7001,59.7055,59.7077,59.7077,59.7076,59.709,59.7093,59.7041,59.7041,59.7059,59.7267,59.7046,59.7388,59.7388,59.75,59.7062,59.7061,59.7055,59.7074,59.7081,59.7218,59.7387,59.7049,60,60,59.7049,59.706,59.7,59.6999,59.7004,59.7036,59.7129,59.7142,59.7161,59.7104,59.7073,59.7073,59.7073,59.7044,59.7037,59.707,59.7061,59.7067,59.7067,59.7071,59.7063,59.7046,59.7044,59.7044,59.7066,59.7058,59.7045,59.7045,59.7042,59.7062,59.705,59.7063,59.7052,59.7052,59.6981,59.6985,59.7021,59.6985,59.7016,59.7063,59.7066,59.7042,59.7085,59.7086,59.7036,59.6981,59.7062,59.7056,59.7075,59.7056,59.7075,59.7049,59.7062,59.7074,59.7062,59.7064,59.7079,59.7053,59.7054,59.7057,59.7057,59.7058,59.7048,59.7047,59.709,59.7104,59.7085,59.7076,59.7039,59.7076,59.7085,59.7086,59.7347,59.7042,59.7042,59.7254,59.7194,59.7264,59.7583,59.7461,59.7583,59.7461,59.7012,59.7012,59.7018,59.7069,59.7068,59.7043,59.7043,59.7058,59.7058,59.7058,59.7053,59.7053,59.7044,59.7031,59.7031,59.709,59.709,59.709,59.709,59.709,59.709,59.7057,59.7026,59.7059,59.7059,59.7049,59.7049,59.7049,59.7049,59.7076,59.7076,59.713,59.7161,59.7104,59.7059,59.7078,59.718,59.7072,59.7069,59.7073,59.707,59.707,59.7068,59.7068,59.7044,59.7049,59.7052,59.706,59.7064,59.706,59.6985,59.6985,59.7062,59.7062
23.866667,59.699,59.7048,59.7087,59.7087,59.7268,59.7268,59.7264,59.7183,59.7051,59.7007,59.7007,59.7063,59.709,59.709,59.7089,59.7104,59.7106,59.7051,59.7051,59.7064,59.7277,59.7056,59.7395,59.7395,59.7502,59.7069,59.7068,59.7063,59.7085,59.7093,59.7229,59.7397,59.7058,60,60,59.7058,59.7067,59.7008,59.7007,59.7012,59.7044,59.7141,59.7154,59.7173,59.7116,59.7078,59.7078,59.7078,59.7054,59.7045,59.7076,59.7068,59.7073,59.7073,59.7077,59.707,59.7056,59.7054,59.7051,59.7076,59.7068,59.7054,59.7053,59.7051,59.7072,59.7059,59.7073,59.7059,59.706,59.6989,59.6993,59.7029,59.6993,59.7024,59.707,59.7073,59.7052,59.7096,59.7097,59.7045,59.6989,59.7074,59.7067,59.7087,59.7067,59.7087,59.7059,59.7073,59.7087,59.7073,59.7077,59.7091,59.7064,59.7065,59.7066,59.7066,59.7068,59.7057,59.7055,59.7096,59.7111,59.7091,59.7083,59.7049,59.7083,59.7092,59.7092,59.7355,59.7052,59.7052,59.7266,59.7206,59.7275,59.7581,59.7465,59.7581,59.7465,59.702,59.702,59.7026,59.708,59.7079,59.7051,59.7051,59.7068,59.7068,59.7068,59.7062,59.7062,59.7054,59.704,59.704,59.7104,59.7103,59.7104,59.7103,59.7103,59.7103,59.7066,59.7035,59.7068,59.7066,59.7058,59.7058,59.7058,59.7058,59.7089,59.7089,59.7142,59.7173,59.7116,59.7069,59.7084,59.7189,59.7077,59.7074,59.7078,59.7076,59.7076,59.7074,59.7074,59.7052,59.7056,59.7059,59.7066,59.707,59.707,59.6992,59.6992,59.7066,59.7066
23.883333,59.6998,59.7056,59.7099,59.7099,59.7279,59.7279,59.7274,59.7196,59.7061,59.7015,59.7015,59.7072,59.7104,59.7104,59.7102,59.7117,59.7119,59.7062,59.7062,59.7069,59.7286,59.7066,59.7399,59.7399,59.7499,59.7076,59.7076,59.7072,59.7097,59.7106,59.7239,59.7405,59.7067,60,60,59.7067,59.7075,59.7016,59.7015,59.7021,59.7053,59.7153,59.7165,59.7184,59.7128,59.7084,59.7084,59.7083,59.7065,59.7054,59.7082,59.7076,59.708,59.708,59.7082,59.7077,59.7066,59.7065,59.7059,59.7088,59.7079,59.7063,59.7062,59.706,59.7082,59.7068,59.7084,59.7068,59.7068,59.6998,59.7002,59.7038,59.7001,59.7032,59.7077,59.708,59.7063,59.7108,59.7108,59.7054,59.6997,59.7085,59.7078,59.7099,59.7078,59.7099,59.707,59.7085,59.7099,59.7085,59.7089,59.7104,59.7075,59.7076,59.7076,59.7076,59.7078,59.7067,59.7065,59.7103,59.7118,59.7097,59.709,59.706,59.709,59.7098,59.7099,59.7361,59.7063,59.7062,59.7275,59.7216,59.7283,59.7574,59.7465,59.7574,59.7465,59.7029,59.7029,59.7035,59.7093,59.709,59.7061,59.7061,59.7079,59.7078,59.7078,59.7071,59.7071,59.7063,59.7049,59.7049,59.7117,59.7117,59.7117,59.7117,59.7117,59.7117,59.7076,59.7045,59.7079,59.7074,59.7067,59.7067,59.7067,59.7067,59.7102,59.7102,59.7154,59.7184,59.7128,59.7079,59.709,59.7197,59.7082,59.708,59.7083,59.7081,59.7081,59.708,59.708,59.706,59.7064,59.7066,59.7072,59.7076,59.7081,59.7001,59.7001,59.7071,59.7071
