Time,Bus Grafton345 (1) Frequency,Bus Lake345 (2) Frequency,Bus Hawk345 (3) Frequency,Bus Tiger345 (4) Frequency,Bus Hickory138 (5) Frequency,Bus Elm138 (6) Frequency,Bus Badger345 (7) Frequency,Bus Apple345 (8) Frequency,Bus Sidney345 (9) Frequency,Bus Valley345 (10) Frequency,Bus Apple138 (11) Frequency,Bus Sidney138 (12) Frequency,Bus Walnut138 (13) Frequency,Bus Hawk138 (14) Frequency,Bus Eagle345 (15) Frequency,Bus Tiger138 (16) Frequency,Bus Owl138 (17) Frequency,Bus Oak345 (18) Frequency,Bus Viking345 (19) Frequency,Bus Illini345 (20) Frequency,Bus Bear345 (21) Frequency,Bus Prairie345 (22) Frequency,Bus Dolphin345 (23) Frequency,Bus Valley138 (24) Frequency,Bus Badger138 (25) Frequency,Bus Viking138 (26) Frequency,Bus Ash138 (27) Frequency,Bus Peach138 (28) Frequency,Bus Illini138 (29) Frequency,Bus Bear138 (30) Frequency,Bus Spruce138 (31) Frequency,Bus Parkway138 (32) Frequency,Bus Steel138 (33) Frequency,Bus Rose138 (34) Frequency,Bus Ram345 (35) Frequency,Bus Savoy138 (36) Frequency,Bus Lark138 (37) Frequency,Bus Monarch138 (38) Frequency,Bus Willow138 (39) Frequency,Bus Ram138 (40) Frequency,Bus Homer138 (41) Frequency,Bus Lion345 (42) Frequency
22.133333,60.0049,60.0051,60.0055,60.0057,60.0058,60.0057,60.0072,60.0058,60.0065,60.0053,60.0058,60.0058,60.0058,60.0058,60.0056,60.0059,60.0058,60.0063,60.0073,60.0067,60.0069,60.0062,60.0082,60.006,60.0069,60.0073,60.0068,60.0068,60.0067,60.007,60.0068,60.0067,60.007,60.0068,60.0051,60.0055,60.0055,60.0055,60.0055,60.0052,60.0055,60.0049
22.166667,60.0049,60.0051,60.0055,60.0057,60.0058,60.0057,60.0071,60.0058,60.0064,60.0053,60.0058,60.0058,60.0057,60.0058,60.0056,60.0059,60.0058,60.0062,60.0072,60.0066,60.0068,60.0062,60.008,60.006,60.0067,60.0071,60.0067,60.0067,60.0066,60.0068,60.0067,60.0066,60.0068,60.0067,60.0052,60.0055,60.0055,60.0055,60.0055,60.0052,60.0055,60.0049
22.2,60.005,60.0052,60.0055,60.0057,60.0057,60.0056,60.0069,60.0058,60.0063,60.0053,60.0058,60.0058,60.0057,60.0058,60.0056,60.0058,60.0057,60.0061,60.007,60.0065,60.0067,60.0061,60.0077,60.0059,60.0066,60.007,60.0066,60.0065,60.0065,60.0067,60.0066,60.0064,60.0067,60.0066,60.0052,60.0055,60.0055,60.0055,60.0055,60.0053,60.0055,60.005
22.233333,60.0051,60.0052,60.0056,60.0057,60.0057,60.0056,60.0068,60.0058,60.0062,60.0054,60.0058,60.0058,60.0057,60.0058,60.0056,60.0058,60.0057,60.0061,60.0068,60.0064,60.0065,60.0061,60.0074,60.0059,60.0065,60.0068,60.0064,60.0064,60.0063,60.0065,60.0064,60.0063,60.0065,60.0064,60.0053,60.0055,60.0055,60.0055,60.0055,60.0053,60.0055,60.0051
22.266667,60.0052,60.0053,60.0056,60.0057,60.0057,60.0056,60.0066,60.0057,60.0061,60.0054,60.0057,60.0057,60.0057,60.0057,60.0056,60.0058,60.0057,60.006,60.0066,60.0062,60.0064,60.006,60.0071,60.0059,60.0063,60.0066,60.0063,60.0063,60.0062,60.0064,60.0063,60.0062,60.0064,60.0063,60.0054,60.0056,60.0055,60.0055,60.0056,60.0054,60.0056,60.0052
22.3,60.0053,60.0054,60.0056,60.0057,60.0057,60.0056,60.0063,60.0057,60.006,60.0055,60.0057,60.0057,60.0057,60.0057,60.0056,60.0057,60.0057,60.0059,60.0064,60.0061,60.0062,60.0059,60.0068,60.0058,60.0062,60.0064,60.0061,60.0061,60.0061,60.0062,60.0061,60.0061,60.0062,60.0061,60.0054,60.0056,60.0056,60.0056,60.0056,60.0054,60.0056,60.0053
22.333333,60.0054,60.0055,60.0056,60.0057,60.0057,60.0056,60.0061,60.0057,60.0059,60.0055,60.0057,60.0057,60.0057,60.0057,60.0056,60.0057,60.0057,60.0059,60.0062,60.006,60.006,60.0058,60.0064,60.0057,60.006,60.0061,60.006,60.0059,60.0059,60.006,60.006,60.0059,60.006,60.006,60.0055,60.0056,60.0056,60.0056,60.0056,60.0055,60.0056,60.0054
22.366667,60.0055,60.0056,60.0056,60.0057,60.0057,60.0056,60.0059,60.0057,60.0058,60.0056,60.0057,60.0057,60.0056,60.0057,60.0057,60.0057,60.0057,60.0058,60.0059,60.0058,60.0059,60.0058,60.0061,60.0057,60.0058,60.0059,60.0058,60.0058,60.0058,60.0058,60.0058,60.0058,60.0058,60.0058,60.0056,60.0056,60.0056,60.0056,60.0056,60.0056,60.0056,60.0055
22.4,60.0056,60.0056,60.0056,60.0057,60.0056,60.0056,60.0057,60.0057,60.0057,60.0056,60.0056,60.0056,60.0056,60.0056,60.0057,60.0056,60.0056,60.0057,60.0057,60.0057,60.0057,60.0057,60.0057,60.0056,60.0057,60.0057,60.0056,60.0056,60.0056,60.0056,60.0056,60.0056,60.0056,60.0056,60.0056,60.0056,60.0056,60.0056,60.0056,60.0056,60.0056,60.0056
22.433333,60.0057,60.0057,60.0057,60.0056,60.0056,60.0056,60.0054,60.0056,60.0055,60.0057,60.0056,60.0056,60.0056,60.0056,60.0057,60.0056,60.0056,60.0056,60.0055,60.0055,60.0055,60.0056,60.0053,60.0056,60.0055,60.0054,60.0055,60.0055,60.0055,60.0055,60.0055,60.0055,60.0055,60.0055,60.0057,60.0057,60.0057,60.0057,60.0057,60.0057,60.0057,60.0057
22.466667,60.0058,60.0058,60.0057,60.0056,60.0056,60.0056,60.0052,60.0056,60.0054,60.0057,60.0056,60.0056,60.0056,60.0056,60.0057,60.0056,60.0056,60.0055,60.0052,60.0054,60.0053,60.0055,60.005,60.0055,60.0053,60.0052,60.0053,60.0053,60.0054,60.0053,60.0053,60.0054,60.0053,60.0053,60.0058,60.0057,60.0057,60.0057,60.0057,60.0058,60.0057,60.0058
22.5,60.0059,60.0059,60.0057,60.0056,60.0056,60.0056,60.005,60.0056,60.0053,60.0058,60.0056,60.0056,60.0056,60.0056,60.0057,60.0056,60.0056,60.0054,60.005,60.0052,60.0051,60.0054,60.0047,60.0055,60.0052,60.005,60.0052,60.0052,60.0052,60.0051,60.0052,60.0052,60.0051,60.0052,60.0058,60.0057,60.0057,60.0057,60.0057,60.0058,60.0057,60.0059
22.533333,60.006,60.006,60.0057,60.0056,60.0056,60.0056,60.0048,60.0056,60.0052,60.0058,60.0056,60.0055,60.0056,60.0056,60.0057,60.0055,60.0056,60.0053,60.0048,60.0051,60.005,60.0054,60.0043,60.0054,60.005,60.0048,60.005,60.005,60.0051,60.005,60.005,60.0051,60.0049,60.005,60.0059,60.0057,60.0057,60.0057,60.0057,60.0059,60.0057,60.006
22.566667,60.0061,60.006,60.0057,60.0056,60.0056,60.0056,60.0046,60.0056,60.0051,60.0059,60.0055,60.0055,60.0056,60.0055,60.0057,60.0055,60.0056,60.0053,60.0046,60.005,60.0048,60.0053,60.004,60.0054,60.0049,60.0046,60.0049,60.0049,60.005,60.0048,60.0049,60.005,60.0048,60.0049,60.006,60.0057,60.0057,60.0057,60.0057,60.0059,60.0057,60.0061
22.6,60.0062,60.0061,60.0057,60.0056,60.0055,60.0056,60.0045,60.0055,60.005,60.0059,60.0055,60.0055,60.0056,60.0055,60.0057,60.0055,60.0055,60.0052,60.0044,60.0049,60.0047,60.0052,60.0038,60.0053,60.0047,60.0044,60.0048,60.0048,60.0049,60.0047,60.0048,60.0049,60.0047,60.0048,60.006,60.0057,60.0058,60.0058,60.0057,60.006,60.0057,60.0062
22.633333,60.0063,60.0061,60.0057,60.0056,60.0055,60.0056,60.0043,60.0055,60.0049,60.0059,60.0055,60.0055,60.0055,60.0055,60.0056,60.0054,60.0055,60.0051,60.0042,60.0048,60.0046,60.0052,60.0035,60.0053,60.0046,60.0043,60.0047,60.0047,60.0048,60.0046,60.0047,60.0048,60.0045,60.0047,60.006,60.0057,60.0058,60.0058,60.0057,60.006,60.0057,60.0062
22.666667,60.0063,60.0062,60.0058,60.0055,60.0055,60.0056,60.0042,60.0055,60.0049,60.0059,60.0055,60.0055,60.0055,60.0055,60.0056,60.0054,60.0055,60.0051,60.0041,60.0047,60.0045,60.0051,60.0033,60.0053,60.0045,60.0041,60.0046,60.0046,60.0047,60.0045,60.0046,60.0047,60.0044,60.0046,60.0061,60.0057,60.0058,60.0058,60.0058,60.0061,60.0058,60.0063
22.7,60.0064,60.0062,60.0058,60.0055,60.0055,60.0056,60.0041,60.0055,60.0048,60.006,60.0055,60.0054,60.0055,60.0055,60.0056,60.0054,60.0055,60.005,60.004,60.0046,60.0044,60.0051,60.0032,60.0053,60.0045,60.004,60.0045,60.0045,60.0047,60.0044,60.0045,60.0047,60.0044,60.0045,60.0061,60.0058,60.0058,60.0058,60.0058,60.0061,60.0058,60.0064
22.733333,60.0064,60.0062,60.0058,60.0055,60.0055,60.0056,60.004,60.0055,60.0048,60.006,60.0055,60.0054,60.0055,60.0054,60.0056,60.0054,60.0055,60.005,60.0039,60.0046,60.0043,60.0051,60.0031,60.0052,60.0044,60.004,60.0045,60.0045,60.0046,60.0043,60.0045,60.0046,60.0043,60.0044,60.0061,60.0057,60.0058,60.0058,60.0058,60.0061,60.0058,60.0064
22.766667,60.0064,60.0062,60.0057,60.0055,60.0055,60.0056,60.004,60.0054,60.0047,60.006,60.0054,60.0054,60.0055,60.0054,60.0056,60.0054,60.0055,60.005,60.0039,60.0045,60.0043,60.005,60.003,60.0052,60.0044,60.0039,60.0044,60.0045,60.0046,60.0043,60.0044,60.0046,60.0043,60.0044,60.0061,60.0057,60.0058,60.0058,60.0057,60.0061,60.0058,60.0064
22.8,60.0064,60.0062,60.0057,60.0055,60.0055,60.0056,60.0039,60.0054,60.0047,60.006,60.0054,60.0054,60.0055,60.0054,60.0056,60.0054,60.0055,60.0049,60.0038,60.0045,60.0043,60.005,60.003,60.0052,60.0044,60.0039,60.0044,60.0044,60.0046,60.0043,60.0044,60.0046,60.0042,60.0044,60.0061,60.0057,60.0058,60.0058,60.0057,60.0061,60.0057,60.0064
22.833333,60.0064,60.0062,60.0057,60.0055,60.0055,60.0056,60.004,60.0054,60.0047,60.006,60.0054,60.0054,60.0055,60.0054,60.0056,60.0054,60.0055,60.0049,60.0039,60.0045,60.0043,60.005,60.003,60.0052,60.0044,60.0039,60.0044,60.0045,60.0046,60.0043,60.0044,60.0046,60.0042,60.0044,60.0061,60.0057,60.0057,60.0058,60.0057,60.0061,60.0057,60.0064
22.866667,60.0064,60.0062,60.0057,60.0055,60.0054,60.0056,60.004,60.0054,60.0047,60.0059,60.0054,60.0054,60.0055,60.0054,60.0056,60.0053,60.0055,60.0049,60.0039,60.0045,60.0043,60.005,60.0031,60.0052,60.0044,60.0039,60.0045,60.0045,60.0046,60.0043,60.0044,60.0046,60.0043,60.0044,60.0061,60.0057,60.0057,60.0057,60.0057,60.006,60.0057,60.0064
22.9,60.0063,60.0061,60.0057,60.0055,60.0054,60.0056,60.0041,60.0054,60.0048,60.0059,60.0054,60.0054,60.0055,60.0054,60.0056,60.0053,60.0054,60.005,60.004,60.0046,60.0044,60.005,60.0032,60.0052,60.0044,60.004,60.0045,60.0045,60.0046,60.0043,60.0045,60.0046,60.0043,60.0045,60.006,60.0057,60.0057,60.0057,60.0057,60.006,60.0057,60.0063
22.933333,60.0063,60.0061,60.0057,60.0055,60.0054,60.0055,60.0041,60.0054,60.0048,60.0059,60.0054,60.0054,60.0055,60.0054,60.0056,60.0053,60.0054,60.005,60.004,60.0046,60.0044,60.0051,60.0033,60.0052,60.0045,60.0041,60.0045,60.0045,60.0046,60.0044,60.0045,60.0046,60.0044,60.0045,60.006,60.0057,60.0057,60.0057,60.0057,60.006,60.0057,60.0063
22.966667,60.0062,60.0061,60.0057,60.0055,60.0054,60.0055,60.0042,60.0054,60.0049,60.0059,60.0054,60.0054,60.0055,60.0054,60.0056,60.0053,60.0054,60.005,60.0042,60.0047,60.0045,60.0051,60.0035,60.0052,60.0046,60.0042,60.0046,60.0046,60.0047,60.0045,60.0046,60.0047,60.0045,60.0046,60.006,60.0057,60.0057,60.0057,60.0057,60.0059,60.0057,60.0062
23,60.0061,60.006,60.0057,60.0055,60.0054,60.0055,60.0044,60.0054,60.0049,60.0058,60.0054,60.0054,60.0055,60.0054,60.0056,60.0054,60.0054,60.0051,60.0043,60.0048,60.0046,60.0052,60.0037,60.0053,60.0047,60.0043,60.0047,60.0047,60.0048,60.0046,60.0047,60.0048,60.0046,60.0046,60.0059,60.0056,60.0056,60.0057,60.0056,60.0059,60.0056,60.0061
23.033333,60.0061,60.0059,60.0056,60.0055,60.0054,60.0055,60.0045,60.0054,60.005,60.0058,60.0054,60.0054,60.0055,60.0054,60.0056,60.0054,60.0054,60.0051,60.0045,60.0049,60.0047,60.0052,60.004,60.0053,60.0048,60.0045,60.0048,60.0048,60.0049,60.0047,60.0048,60.0049,60.0047,60.0047,60.0059,60.0056,60.0056,60.0056,60.0056,60.0058,60.0056,60.0061
23.066667,60.006,60.0058,60.0056,60.0055,60.0054,60.0055,60.0047,60.0055,60.0051,60.0057,60.0054,60.0054,60.0055,60.0054,60.0055,60.0054,60.0054,60.0052,60.0047,60.005,60.0049,60.0053,60.0042,60.0053,60.0049,60.0047,60.0049,60.0049,60.005,60.0048,60.0049,60.005,60.0048,60.0049,60.0058,60.0056,60.0056,60.0056,60.0056,60.0058,60.0056,60.006
23.1,60.0059,60.0058,60.0056,60.0055,60.0054,60.0055,60.0049,60.0055,60.0052,60.0057,60.0054,60.0054,60.0055,60.0054,60.0055,60.0054,60.0055,60.0053,60.0048,60.0051,60.005,60.0053,60.0045,60.0054,60.005,60.0049,60.005,60.005,60.0051,60.005,60.005,60.0051,60.005,60.005,60.0057,60.0056,60.0056,60.0056,60.0056,60.0057,60.0056,60.0059
23.133333,60.0058,60.0057,60.0056,60.0055,60.0055,60.0055,60.0051,60.0055,60.0053,60.0056,60.0054,60.0054,60.0055,60.0054,60.0055,60.0054,60.0055,60.0053,60.005,60.0052,60.0052,60.0054,60.0048,60.0054,60.0052,60.005,60.0052,60.0052,60.0052,60.0051,60.0052,60.0052,60.0051,60.0052,60.0056,60.0055,60.0055,60.0055,60.0055,60.0056,60.0055,60.0057
23.166667,60.0056,60.0056,60.0055,60.0055,60.0055,60.0055,60.0053,60.0055,60.0054,60.0056,60.0055,60.0055,60.0055,60.0055,60.0055,60.0054,60.0055,60.0054,60.0052,60.0053,60.0053,60.0054,60.0051,60.0054,60.0053,60.0052,60.0053,60.0053,60.0053,60.0053,60.0053,60.0053,60.0053,60.0053,60.0056,60.0055,60.0055,60.0055,60.0055,60.0056,60.0055,60.0056
23.2,60.0055,60.0055,60.0055,60.0055,60.0055,60.0055,60.0055,60.0055,60.0055,60.0055,60.0055,60.0055,60.0055,60.0055,60.0055,60.0055,60.0055,60.0055,60.0054,60.0055,60.0055,60.0055,60.0054,60.0055,60.0055,60.0054,60.0055,60.0055,60.0055,60.0055,60.0055,60.0055,60.0055,60.0055,60.0055,60.0055,60.0055,60.0055,60.0055,60.0055,60.0055,60.0055
23.233333,60.0054,60.0054,60.0054,60.0055,60.0055,60.0055,60.0056,60.0055,60.0056,60.0054,60.0055,60.0055,60.0055,60.0055,60.0055,60.0055,60.0055,60.0055,60.0056,60.0056,60.0056,60.0055,60.0057,60.0055,60.0056,60.0056,60.0056,60.0056,60.0056,60.0056,60.0056,60.0056,60.0056,60.0056,60.0054,60.0054,60.0054,60.0054,60.0054,60.0054,60.0054,60.0054
23.266667,60.0053,60.0053,60.0054,60.0055,60.0055,60.0054,60.0058,60.0055,60.0056,60.0054,60.0055,60.0055,60.0055,60.0055,60.0054,60.0055,60.0055,60.0056,60.0058,60.0057,60.0058,60.0056,60.006,60.0055,60.0057,60.0058,60.0057,60.0057,60.0057,60.0058,60.0057,60.0057,60.0058,60.0057,60.0053,60.0054,60.0054,60.0054,60.0054,60.0053,60.0054,60.0053
23.3,60.0052,60.0052,60.0054,60.0055,60.0055,60.0054,60.006,60.0055,60.0057,60.0053,60.0055,60.0055,60.0055,60.0055,60.0054,60.0055,60.0055,60.0057,60.006,60.0058,60.0059,60.0056,60.0063,60.0056,60.0059,60.006,60.0059,60.0059,60.0058,60.0059,60.0059,60.0058,60.0059,60.0059,60.0052,60.0054,60.0054,60.0054,60.0054,60.0052,60.0054,60.0052
23.333333,60.0051,60.0051,60.0053,60.0054,60.0055,60.0054,60.0062,60.0055,60.0058,60.0052,60.0055,60.0055,60.0055,60.0055,60.0054,60.0055,60.0055,60.0057,60.0062,60.0059,60.006,60.0056,60.0066,60.0056,60.006,60.0062,60.006,60.006,60.0059,60.006,60.006,60.0059,60.0061,60.006,60.0052,60.0053,60.0053,60.0053,60.0053,60.0052,60.0053,60.0051
23.366667,60.005,60.005,60.0053,60.0054,60.0055,60.0054,60.0063,60.0055,60.0059,60.0052,60.0055,60.0055,60.0055,60.0055,60.0054,60.0055,60.0055,60.0057,60.0064,60.006,60.0061,60.0057,60.0068,60.0056,60.0061,60.0063,60.0061,60.0061,60.006,60.0062,60.0061,60.006,60.0062,60.0061,60.0051,60.0053,60.0053,60.0053,60.0053,60.0051,60.0053,60.005
23.4,60.0049,60.005,60.0053,60.0054,60.0055,60.0054,60.0065,60.0055,60.0059,60.0051,60.0055,60.0055,60.0054,60.0055,60.0053,60.0055,60.0055,60.0058,60.0065,60.0061,60.0062,60.0057,60.0071,60.0056,60.0062,60.0065,60.0062,60.0062,60.0061,60.0063,60.0062,60.0061,60.0063,60.0062,60.005,60.0053,60.0053,60.0053,60.0053,60.005,60.0053,60.0049
23.433333,60.0048,60.0049,60.0052,60.0054,60.0055,60.0054,60.0066,60.0055,60.006,60.0051,60.0055,60.0055,60.0054,60.0055,60.0053,60.0055,60.0055,60.0058,60.0066,60.0061,60.0063,60.0057,60.0072,60.0057,60.0063,60.0066,60.0063,60.0063,60.0062,60.0064,60.0063,60.0062,60.0064,60.0063,60.005,60.0053,60.0052,60.0052,60.0053,60.005,60.0052,60.0048
23.466667,60.0047,60.0048,60.0052,60.0054,60.0055,60.0054,60.0067,60.0054,60.006,60.005,60.0055,60.0055,60.0054,60.0055,60.0053,60.0055,60.0055,60.0058,60.0067,60.0062,60.0064,60.0058,60.0074,60.0057,60.0063,60.0067,60.0063,60.0063,60.0062,60.0064,60.0063,60.0062,60.0065,60.0064,60.0049,60.0052,60.0052,60.0052,60.0052,60.0049,60.0052,60.0047
23.5,60.0046,60.0048,60.0052,60.0054,60.0054,60.0053,60.0067,60.0054,60.0061,60.005,60.0055,60.0055,60.0054,60.0055,60.0053,60.0055,60.0054,60.0058,60.0068,60.0062,60.0064,60.0058,60.0075,60.0057,60.0064,60.0068,60.0064,60.0064,60.0063,60.0065,60.0064,60.0062,60.0065,60.0064,60.0049,60.0052,60.0052,60.0052,60.0052,60.0049,60.0052,60.0046
23.533333,60.0046,60.0047,60.0051,60.0054,60.0054,60.0053,60.0068,60.0054,60.0061,60.005,60.0055,60.0055,60.0054,60.0055,60.0053,60.0055,60.0054,60.0059,60.0068,60.0062,60.0065,60.0058,60.0076,60.0057,60.0064,60.0068,60.0064,60.0064,60.0063,60.0065,60.0064,60.0063,60.0065,60.0064,60.0048,60.0052,60.0052,60.0052,60.0052,60.0049,60.0052,60.0046
23.566667,60.0046,60.0047,60.0051,60.0054,60.0054,60.0053,60.0068,60.0054,60.0061,60.0049,60.0054,60.0055,60.0054,60.0055,60.0053,60.0055,60.0054,60.0058,60.0069,60.0062,60.0065,60.0058,60.0076,60.0056,60.0064,60.0068,60.0064,60.0064,60.0063,60.0065,60.0064,60.0063,60.0065,60.0064,60.0048,60.0052,60.0051,60.0051,60.0052,60.0048,60.0052,60.0046
23.6,60.0045,60.0047,60.0051,60.0053,60.0054,60.0053,60.0068,60.0054,60.0061,60.0049,60.0054,60.0055,60.0054,60.0054,60.0052,60.0055,60.0054,60.0058,60.0068,60.0062,60.0064,60.0058,60.0076,60.0056,60.0064,60.0068,60.0064,60.0064,60.0063,60.0065,60.0064,60.0063,60.0065,60.0064,60.0048,60.0052,60.0051,60.0051,60.0051,60.0048,60.0051,60.0045
23.633333,60.0045,60.0047,60.0051,60.0053,60.0054,60.0053,60.0067,60.0054,60.006,60.0049,60.0054,60.0054,60.0054,60.0054,60.0052,60.0055,60.0054,60.0058,60.0068,60.0062,60.0064,60.0057,60.0076,60.0056,60.0064,60.0068,60.0064,60.0063,60.0062,60.0065,60.0064,60.0062,60.0065,60.0064,60.0048,60.0051,60.0051,60.0051,60.0051,60.0048,60.0051,60.0045
23.666667,60.0045,60.0047,60.0051,60.0053,60.0054,60.0053,60.0067,60.0054,60.006,60.0049,60.0054,60.0054,60.0053,60.0054,60.0052,60.0055,60.0054,60.0058,60.0068,60.0062,60.0064,60.0057,60.0075,60.0056,60.0063,60.0067,60.0063,60.0063,60.0062,60.0064,60.0063,60.0062,60.0064,60.0063,60.0048,60.0051,60.0051,60.0051,60.0051,60.0048,60.0051,60.0045
23.7,60.0046,60.0047,60.0051,60.0053,60.0054,60.0053,60.0066,60.0054,60.006,60.0049,60.0054,60.0054,60.0053,60.0054,60.0052,60.0054,60.0054,60.0058,60.0067,60.0061,60.0063,60.0057,60.0074,60.0056,60.0063,60.0066,60.0062,60.0062,60.0061,60.0063,60.0062,60.0061,60.0064,60.0062,60.0048,60.0051,60.0051,60.0051,60.0051,60.0048,60.0051,60.0046
23.733333,60.0046,60.0048,60.0051,60.0053,60.0053,60.0052,60.0065,60.0054,60.0059,60.0049,60.0054,60.0054,60.0053,60.0054,60.0052,60.0054,60.0053,60.0057,60.0066,60.0061,60.0062,60.0057,60.0072,60.0055,60.0062,60.0065,60.0061,60.0061,60.006,60.0063,60.0061,60.006,60.0063,60.0062,60.0048,60.0051,60.0051,60.0051,60.0051,60.0049,60.0051,60.0046
23.766667,60.0046,60.0048,60.0051,60.0053,60.0053,60.0052,60.0064,60.0053,60.0058,60.005,60.0053,60.0054,60.0053,60.0054,60.0052,60.0054,60.0053,60.0057,60.0065,60.006,60.0061,60.0056,60.0071,60.0055,60.0061,60.0064,60.006,60.006,60.0059,60.0062,60.0061,60.0059,60.0062,60.0061,60.0049,60.0051,60.0051,60.0051,60.0051,60.0049,60.0051,60.0047
23.8,60.0047,60.0048,60.0051,60.0053,60.0053,60.0052,60.0062,60.0053,60.0058,60.005,60.0053,60.0053,60.0053,60.0053,60.0052,60.0054,60.0053,60.0056,60.0063,60.0059,60.006,60.0056,60.0069,60.0055,60.006,60.0063,60.0059,60.0059,60.0059,60.006,60.0059,60.0059,60.0061,60.006,60.0049,60.0051,60.0051,60.0051,60.0051,60.0049,60.0051,60.0047
23.833333,60.0048,60.0049,60.0052,60.0053,60.0053,60.0052,60.0061,60.0053,60.0057,60.005,60.0053,60.0053,60.0053,60.0053,60.0052,60.0053,60.0053,60.0056,60.0062,60.0058,60.0059,60.0055,60.0066,60.0054,60.0059,60.0061,60.0058,60.0058,60.0058,60.0059,60.0058,60.0058,60.0059,60.0058,60.005,60.0052,60.0051,60.0051,60.0051,60.005,60.0051,60.0048
23.866667,60.0048,60.005,60.0052,60.0053,60.0053,60.0052,60.0059,60.0053,60.0056,60.0051,60.0053,60.0053,60.0053,60.0053,60.0052,60.0053,60.0053,60.0055,60.006,60.0057,60.0058,60.0055,60.0064,60.0054,60.0057,60.006,60.0057,60.0057,60.0056,60.0058,60.0057,60.0056,60.0058,60.0057,60.005,60.0052,60.0052,60.0051,60.0052,60.005,60.0052,60.0048
23.9,60.0049,60.005,60.0052,60.0053,60.0053,60.0052,60.0058,60.0053,60.0055,60.0051,60.0053,60.0053,60.0053,60.0053,60.0052,60.0053,60.0053,60.0054,60.0058,60.0056,60.0056,60.0054,60.0061,60.0053,60.0056,60.0058,60.0056,60.0056,60.0055,60.0056,60.0056,60.0055,60.0056,60.0056,60.0051,60.0052,60.0052,60.0052,60.0052,60.0051,60.0052,60.0049
23.933333,60.005,60.0051,60.0052,60.0053,60.0052,60.0052,60.0056,60.0053,60.0054,60.0051,60.0053,60.0053,60.0052,60.0053,60.0052,60.0053,60.0052,60.0054,60.0056,60.0055,60.0055,60.0054,60.0058,60.0053,60.0055,60.0056,60.0055,60.0054,60.0054,60.0055,60.0055,60.0054,60.0055,60.0055,60.0051,60.0052,60.0052,60.0052,60.0052,60.0051,60.0052,60.005
23.966667,60.0051,60.0052,60.0052,60.0052,60.0052,60.0052,60.0054,60.0052,60.0053,60.0052,60.0052,60.0052,60.0052,60.0052,60.0052,60.0052,60.0052,60.0053,60.0054,60.0053,60.0054,60.0053,60.0055,60.0053,60.0053,60.0054,60.0053,60.0053,60.0053,60.0054,60.0053,60.0053,60.0054,60.0053,60.0052,60.0052,60.0052,60.0052,60.0052,60.0052,60.0052,60.0051
24,60.0052,60.0052,60.0052,60.0052,60.0052,60.0052,60.0052,60.0052,60.0052,60.0052,60.0052,60.0052,60.0052,60.0052,60.0052,60.0052,60.0052,60.0052,60.0052,60.0052,60.0052,60.0052,60.0052,60.0052,60.0052,60.0052,60.0052,60.0052,60.0052,60.0052,60.0052,60.0052,60.0052,60.0052,60.0052,60.0052,60.0052,60.0052,60.0052,60.0052,60.0052,60.0052
24.033333,60.0053,60.0053,60.0052,60.0052,60.0052,60.0052,60.005,60.0052,60.0051,60.0053,60.0052,60.0052,60.0052,60.0052,60.0052,60.0052,60.0052,60.0052,60.005,60.0051,60.0051,60.0052,60.0049,60.0052,60.0051,60.005,60.0051,60.0051,60.0051,60.0051,60.0051,60.0051,60.0051,60.0051,60.0053,60.0052,60.0052,60.0052,60.0052,60.0053,60.0052,60.0053
24.066667,60.0054,60.0054,60.0053,60.0052,60.0052,60.0052,60.0048,60.0052,60.005,60.0053,60.0052,60.0052,60.0052,60.0052,60.0052,60.0052,60.0052,60.0051,60.0048,60.005,60.0049,60.0051,60.0047,60.0051,60.0049,60.0048,60.0049,60.0049,60.005,60.0049,60.0049,60.005,60.0049,60.0049,60.0053,60.0053,60.0053,60.0053,60.0053,60.0053,60.0053,60.0054
24.1,60.0055,60.0054,60.0053,60.0052,60.0052,60.0052,60.0047,60.0052,60.0049,60.0053,60.0052,60.0052,60.0052,60.0052,60.0052,60.0051,60.0052,60.005,60.0047,60.0049,60.0048,60.0051,60.0044,60.0051,60.0048,60.0047,60.0048,60.0048,60.0049,60.0048,60.0048,60.0049,60.0048,60.0048,60.0054,60.0053,60.0053,60.0053,60.0053,60.0054,60.0053,60.0054
24.133333,60.0055,60.0055,60.0053,60.0052,60.0052,60.0052,60.0045,60.0052,60.0048,60.0054,60.0052,60.0051,60.0052,60.0051,60.0052,60.0051,60.0052,60.005,60.0045,60.0048,60.0047,60.005,60.0041,60.005,60.0047,60.0045,60.0047,60.0047,60.0048,60.0046,60.0047,60.0048,60.0046,60.0047,60.0054,60.0053,60.0053,60.0053,60.0053,60.0054,60.0053,60.0055
24.166667,60.0056,60.0055,60.0053,60.0052,60.0051,60.0052,60.0044,60.0051,60.0048,60.0054,60.0051,60.0051,60.0052,60.0051,60.0052,60.0051,60.0051,60.0049,60.0043,60.0047,60.0046,60.0049,60.0039,60.005,60.0046,60.0044,60.0046,60.0046,60.0047,60.0045,60.0046,60.0047,60.0045,60.0046,60.0055,60.0053,60.0053,60.0053,60.0053,60.0055,60.0053,60.0056
