Branch,,,,,,,,,,,,,,
From Number,From Name,To Number,To Name,Circuit,Status,Branch Device Type,Xfrmr,MW From ,Mvar From ,MVA From ,Lim MVA,% of MVA Limit (Max),MW Loss,Mvar Loss
42100,SEDRO,42104,MARCH PT,99,Closed,Line,NO,-8.5,14.8,17,0,0,0,0.45
42113,FREDONIA,42100,SEDRO,1,Closed,Line,NO,110.2,-105.9,152.8,517.1,29.6,0.72,-1.55
42100,SEDRO,42114,FREDONA3,99,Closed,Line,NO,-17.7,11.5,21.1,0,0,0.01,3.87
42100,SEDRO,42115,FREDONA4,99,Closed,Line,NO,-17.7,11.5,21.1,0,0,0,3.86
42100,SEDRO,42117,SAWMILL,99,Closed,Line,NO,-5,0.2,5,0,0,0,0.21
42100,SEDRO,42121,LO BAKER,99,Closed,Line,NO,-46.4,10.9,47.6,0,0,0.08,10.17
42100,SEDRO,42124,UP BAKER,99,Closed,Line,NO,-27.6,7.8,28.7,0,0,0.45,4.41
42100,SEDRO,42131,MRPTGEN1,99,Closed,Line,NO,-6.2,1.6,6.4,0,0,0,0.47
42100,SEDRO,42132,MRPTGEN2,99,Closed,Line,NO,-6.2,1.6,6.4,0,0,0,0.47
42100,SEDRO,42133,MRPTGEN3,99,Closed,Line,NO,-5.7,2.1,6.1,0,0,0,0.3
42100,SEDRO,42134,MRPTGENL,99,Closed,Line,NO,-3.1,1.2,3.3,0,0,0,0.15
42100,SEDRO,42137,LO BAKR4,99,Closed,Line,NO,-17.2,3,17.4,0,0,0.02,2.9
42320,HORSRNCH,42100,SEDRO,1,Closed,Line,NO,7.2,18.7,20.1,637,5.7,0.04,-16.83
42321,HRNCHTAP,42100,SEDRO,1,Closed,Line,NO,6,19,19.9,637,5.7,0.04,-17.02
42113,FREDONIA,42104,MARCH PT,1,Closed,Line,NO,116.6,68.9,135.4,531,25.6,0.29,-1.08
42104,MARCH PT,42114,FREDONA3,99,Closed,Line,NO,-14.5,7.1,16.2,0,0,-0.08,2.65
42104,MARCH PT,42115,FREDONA4,99,Closed,Line,NO,-14.5,7.1,16.2,0,0,-0.08,2.65
42104,MARCH PT,42117,SAWMILL,99,Closed,Line,NO,-2.9,-2.3,3.8,0,0,0,0.14
42104,MARCH PT,42131,MRPTGEN1,99,Closed,Line,NO,-11.6,-1.9,11.8,0,0,-0.04,0.71
42104,MARCH PT,42132,MRPTGEN2,99,Closed,Line,NO,-11.6,-1.9,11.8,0,0,-0.04,0.71
42104,MARCH PT,42133,MRPTGEN3,99,Closed,Line,NO,-9.3,-2.6,9.7,0,0,-0.02,0.33
42104,MARCH PT,42134,MRPTGENL,99,Closed,Line,NO,-4.9,-1.4,5.1,0,0,-0.01,0.17
42111,FREDONA1,42113,FREDONIA,1,Closed,Transformer,YES,113.9,-1,113.9,122,94.2,0.49,17.47
42112,FREDONA2,42113,FREDONIA,1,Closed,Transformer,YES,113.9,-1.1,113.9,122,94.2,0.49,17.43
42114,FREDONA3,42115,FREDONA4,99,Closed,Line,NO,0,0,0,0,0,0,0
42114,FREDONA3,42117,SAWMILL,99,Closed,Line,NO,5,-2.9,5.7,0,0,-0.03,0.93
42115,FREDONA4,42117,SAWMILL,99,Closed,Line,NO,5,-2.9,5.7,0,0,-0.03,0.93
42121,LO BAKER,42124,UP BAKER,99,Closed,Line,NO,8.3,-1.8,8.5,0,0,0.04,0.52
42121,LO BAKER,42137,LO BAKR4,99,Closed,Line,NO,3.9,-0.8,3.9,0,0,0,0.2
42124,UP BAKER,42128,KOMO K,99,Closed,Line,NO,0.5,1,1.1,0,0,0,0.02
42124,UP BAKER,42137,LO BAKR4,99,Closed,Line,NO,-0.8,0,0.8,0,0,0,0.01
42126,CFALLGEN,42507,BERYDALE,99,Closed,Line,NO,-4.4,-1.4,4.6,0,0,0,0.52
42131,MRPTGEN1,42133,MRPTGEN3,99,Closed,Line,NO,1.3,0.1,1.3,0,0,0,0.03
42132,MRPTGEN2,42133,MRPTGEN3,99,Closed,Line,NO,1.3,0.1,1.3,0,0,0,0.03
42304,NOVELTY,42300,SAMMAMSH,2,Closed,Line,NO,50.5,19.2,54,664,8.2,0.02,-2.04
42300,SAMMAMSH,42318,SAMMSH W,1,Closed,Line,NO,-42.7,-0.5,42.7,531,8,0,0
42300,SAMMAMSH,42319,SAMMSH E,1,Closed,Line,NO,93.2,21.7,95.7,552,17.3,0,0.01
42306,MONNOV11,42304,NOVELTY,1,Closed,Line,NO,258.9,59,265.5,664,40,0.01,0.12
42304,NOVELTY,42318,SAMMSH W,99,Closed,Line,NO,2.6,1.5,3,0,0,0,0.02
42304,NOVELTY,42319,SAMMSH E,99,Closed,Line,NO,2.7,1.5,3.1,0,0,0,0.02
42304,NOVELTY,42336,SNOQPWR2,99,Closed,Line,NO,-2.7,-0.1,2.7,0,0,-0.01,0.12
42304,NOVELTY,42351,TOLT RIV,99,Closed,Line,NO,2,0.2,2.1,0,0,-0.01,0.09
42304,NOVELTY,42500,TALBOT N,99,Closed,Line,NO,-9.4,-3.6,10.1,0,0,-0.03,0.64
42304,NOVELTY,42501,TALBOT S,99,Closed,Line,NO,-8.2,-4.1,9.2,0,0,-0.02,0.58
42304,NOVELTY,42503,OBRIEN,99,Closed,Line,NO,-8.4,-3.1,9,0,0,-0.01,0.43
42304,NOVELTY,42507,BERYDALE,99,Closed,Line,NO,-8.2,-3.7,9,0,0,-0.02,0.66
42304,NOVELTY,42700,WHITE RV,99,Closed,Line,NO,-4.5,-1.8,4.8,0,0,0,0.3
42568,BALDI,42312,CASCADEP,1,Closed,Line,NO,-185.3,34.1,188.4,419.1,45.2,2.33,7.94
42312,CASCADEP,46831,ROCKYRH1,1,Closed,Line,NO,-214.1,19.3,215,419.1,52.1,4.04,19.41
42318,SAMMSH W,42319,SAMMSH E,99,Closed,Line,NO,0.1,0,0.1,0,0,0,0
42318,SAMMSH W,42500,TALBOT N,99,Closed,Line,NO,-13,-5.2,13.9,0,0,-0.05,0.98
42318,SAMMSH W,42501,TALBOT S,99,Closed,Line,NO,-11.4,-5.8,12.8,0,0,-0.04,0.88
42318,SAMMSH W,42503,OBRIEN,99,Closed,Line,NO,-11.7,-4.5,12.5,0,0,-0.01,0.69
42318,SAMMSH W,42507,BERYDALE,99,Closed,Line,NO,-7.6,-3.5,8.4,0,0,-0.02,0.67
42318,SAMMSH W,42700,WHITE RV,99,Closed,Line,NO,-5.4,-2.2,5.8,0,0,0,0.39
46407,BOTSAM11,42318,SAMMSH W,1,Closed,Line,NO,277.8,74.5,287.6,972,29.6,1.32,9.57
42417,KLASAM11,42319,SAMMSH E,1,Closed,Line,NO,135.2,43.4,142,664,21.4,0.17,-0.1
42319,SAMMSH E,42500,TALBOT N,99,Closed,Line,NO,-12.7,-5.2,13.7,0,0,-0.06,0.96
42319,SAMMSH E,42501,TALBOT S,99,Closed,Line,NO,-11.2,-5.8,12.6,0,0,-0.05,0.87
42319,SAMMSH E,42503,OBRIEN,99,Closed,Line,NO,-11.5,-4.5,12.3,0,0,-0.02,0.68
42319,SAMMSH E,42507,BERYDALE,99,Closed,Line,NO,-7.5,-3.5,8.2,0,0,-0.03,0.66
42319,SAMMSH E,42700,WHITE RV,99,Closed,Line,NO,-5.3,-2.2,5.7,0,0,0,0.39
42320,HORSRNCH,42321,HRNCHTAP,1,Closed,Line,NO,83.8,8.9,84.3,972,8.7,0,-0.12
42320,HORSRNCH,42324,HORHRT11,1,Closed,Line,NO,-91,-27.6,95.1,773,12.3,0.03,-0.73
46408,BOTHRN11,42321,HRNCHTAP,1,Closed,Line,NO,-77.7,6.4,78,637,12.3,0.08,-3.49
42361,WIND RDG,42373,POISN SP,1,Closed,Line,NO,0,-17,17,541,3.1,0,-1.28
42361,WIND RDG,46169,WANAPUM,1,Closed,Line,NO,-19.3,-28.1,34.1,1082,3.2,0.01,-8.67
42363,WLD HORS,42367,WILDH W1,99,Closed,Line,NO,2,26.5,26.6,0,0,0.09,1.37
42363,WLD HORS,42369,WILDH W2,99,Closed,Line,NO,2,26.4,26.5,0,0,0.09,1.36
42363,WLD HORS,42372,WILDH W3,99,Closed,Line,NO,1.3,17.1,17.2,0,0,0.07,0.94
42373,POISN SP,42363,WLD HORS,1,Closed,Line,NO,0,-11.3,11.3,541,2.1,0,-1.3
42373,POISN SP,42374,SCHNEBLY,1,Closed,Line,NO,0,-4.4,4.4,300,1.5,0,-1.49
42374,SCHNEBLY,42377,VANTW W1,99,Closed,Line,NO,-0.1,-2.2,2.2,0,0,0,0.01
42412,KLAHANIE,42417,KLASAM11,1,Closed,Line,NO,135.4,42.9,142.1,352,40.4,0.19,-0.46
42500,TALBOT N,42501,TALBOT S,1,Open,Line,NO,0,0,0,809,0,0,0
42500,TALBOT N,42501,TALBOT S,99,Closed,Line,NO,3,-3.5,4.6,0,0,0,0.03
42503,OBRIEN,42500,TALBOT N,1,Closed,Line,NO,-213.7,-53.6,220.3,852.5,25.9,0.26,0.09
42500,TALBOT N,42503,OBRIEN,99,Closed,Line,NO,10.1,4,10.9,0,0,-0.01,0.16
42500,TALBOT N,42507,BERYDALE,99,Closed,Line,NO,-1.4,-2.1,2.6,0,0,0,0.03
42500,TALBOT N,42700,WHITE RV,99,Closed,Line,NO,0.9,-0.7,1.2,0,0,0,0.01
46445,SOUTH,42500,TALBOT N,1,Closed,Line,NO,-227.1,10.4,227.4,361,63.3,1.22,4.14
42501,TALBOT S,42503,OBRIEN,99,Closed,Line,NO,6.8,7.2,9.9,0,0,-0.01,0.14
42507,BERYDALE,42501,TALBOT S,1,Closed,Line,NO,204.1,37.2,207.4,1238,16.8,0.21,-3.04
42501,TALBOT S,42507,BERYDALE,99,Closed,Line,NO,-2.3,-0.8,2.4,0,0,0,0.03
42501,TALBOT S,42700,WHITE RV,99,Closed,Line,NO,-0.1,0.6,0.6,0,0,0,0
42505,CHRISTOP,42503,OBRIEN,1,Closed,Line,NO,311.7,128.3,337.1,852.9,39.5,0.36,3.59
42503,OBRIEN,42507,BERYDALE,99,Closed,Line,NO,-6.4,-4.1,7.6,0,0,0,0.19
42503,OBRIEN,42700,WHITE RV,99,Closed,Line,NO,-8.5,-6.5,10.7,0,0,-0.01,0.14
42503,OBRIEN,46606,SIMP_GEN,99,Closed,Line,NO,-0.4,1.1,1.2,0,0,0,0.02
42503,OBRIEN,46609,COWLITZ,99,Closed,Line,NO,-0.4,-0.2,0.4,0,0,0,0
42503,OBRIEN,46645,SOUTHWST,99,Closed,Line,NO,1.4,1,1.7,0,0,0,0.03
42507,BERYDALE,42700,WHITE RV,99,Closed,Line,NO,4.6,2.8,5.4,0,0,0,0.06
42568,BALDI,42700,WHITE RV,1,Closed,Line,NO,184.2,-34.8,187.5,419.1,44.7,1.33,4.15
42703,S TWHI11,42700,WHITE RV,1,Closed,Line,NO,-57,-64.5,86.1,411,20.9,0.01,-0.08
42700,WHITE RV,42721,FREDERC1,99,Closed,Line,NO,-9,10.5,13.8,0,0,-0.07,1.27
42700,WHITE RV,42722,FREDERC2,99,Closed,Line,NO,-9,10.5,13.8,0,0,-0.07,1.27
42700,WHITE RV,42802,ST CLAIR,99,Closed,Line,NO,5.4,0.4,5.4,0,0,0,0.28
42700,WHITE RV,46606,SIMP_GEN,99,Closed,Line,NO,0.3,1.7,1.7,0,0,0,0.04
42700,WHITE RV,46609,COWLITZ,99,Closed,Line,NO,0.2,0.2,0.3,0,0,0,0
42700,WHITE RV,46645,SOUTHWST,99,Closed,Line,NO,2.5,1.9,3.1,0,0,0,0.09
42721,FREDERC1,42722,FREDERC2,99,Closed,Line,NO,0,0,0,0,0,0,0
42721,FREDERC1,42802,ST CLAIR,99,Closed,Line,NO,8.5,-4.5,9.6,0,0,-0.03,1.32
42722,FREDERC2,42802,ST CLAIR,99,Closed,Line,NO,8.5,-4.5,9.6,0,0,-0.03,1.32
42811,OLYST 11,42802,ST CLAIR,1,Closed,Line,NO,24.4,-130.6,132.9,972,13.7,0.08,0.27
42812,S TST 11,42802,ST CLAIR,1,Closed,Line,NO,85.9,-35.7,93,972,9.6,0.04,-0.21
42900,S.BREM,42903,S.BSHE11,1,Closed,Line,NO,-193.4,-3.8,193.5,619.1,31.3,0.04,0.16
42987,PHALEN G,42990,PHLNG W1,99,Closed,Line,NO,0,-5,5,0,0,0,0.03
42987,PHALEN G,42991,DODGE JN,1,Closed,Line,NO,0,-11.3,11.3,1275.6,0.9,0,-2.62
42991,DODGE JN,42994,DDGJN W1,99,Closed,Line,NO,0,-6.6,6.6,0,0,0,0.05
43017,BEAVER,43021,BEAVER,1,Closed,Transformer,YES,330,29.4,331.3,348,95.2,1.5,48.97
43021,BEAVER,43018,BEAVER8,1,Closed,Transformer,YES,1.5,1.3,2,116,1.7,0,0.36
43019,BEAVER,43021,BEAVER,1,Closed,Transformer,YES,135,9.4,135.3,170,79.6,0.47,13.27
43021,BEAVER,43909,PORTW,1,Closed,Line,NO,461.5,-24.7,462.2,784,59,0.08,0.95
43039,BETHEL,43040,BETSAN11,1,Closed,Line,NO,-230.2,-28.8,232,335,69.4,0.45,1.73
43039,BETHEL,43329,MONITOR,1,Closed,Line,NO,-68.7,-16.3,70.6,416,17,0.11,-3.54
43039,BETHEL,43329,MONITOR,99,Closed,Line,NO,-1.3,-0.5,1.4,0,0,0,0.02
43039,BETHEL,43483,ROUNDB N,1,Closed,Line,NO,-159.9,6.1,160,313,52.3,3.94,6.14
43039,BETHEL,45588,PARISHGP,1,Closed,Line,NO,203.5,-10.1,203.7,402,50.7,0.76,3.16
43047,BOARD F,43049,BOARD F,1,Closed,Transformer,YES,582,-97.7,590.1,685,87.8,1.41,60.32
43089,CARVER,43187,FARADAY,99,Closed,Line,NO,4.8,2.5,5.4,0,0,0.02,0.54
43089,CARVER,43215,GRESHAM,1,Closed,Line,NO,-58.6,-9.4,59.4,416,14.3,0.04,-1.94
43089,CARVER,43215,GRESHAM,99,Closed,Line,NO,-5.7,-1.5,5.9,0,0,0,0.04
43089,CARVER,43313,MCLOUGLN,99,Closed,Line,NO,-2.9,0,2.9,0,0,0,0.02
43089,CARVER,43314,MCLOUGE5,1,Closed,Line,NO,-141.3,-5.9,141.4,416,34,0.15,-0.31
43089,CARVER,43314,MCLOUGE5,2,Closed,Line,NO,-145.1,-6.3,145.2,574,25.3,0.15,-0.28
43089,CARVER,43314,MCLOUGE5,99,Closed,Line,NO,-1.4,-0.2,1.4,0,0,0,0.01
43089,CARVER,43348,MURRAY H,99,Closed,Line,NO,0.7,-0.1,0.7,0,0,0,0.01
43089,CARVER,43527,SHERWOOD,99,Closed,Line,NO,0,-0.6,0.6,0,0,0,0
43089,CARVER,43541,ST MARYS,99,Closed,Line,NO,2.7,0,2.7,0,0,0,0.05
43089,CARVER,43556,SULIVAN,99,Closed,Line,NO,8.5,5,9.9,0,0,-0.02,0.82
43089,CARVER,43685,BLUELAKE,99,Closed,Line,NO,-9.7,-1.2,9.7,0,0,0.01,0.28
43089,CARVER,45127,HARRISON,99,Closed,Line,NO,45.7,-0.4,45.7,0,0,0.43,4.55
43111,COYO G1,43115,COYO M1,1,Closed,Transformer,YES,168.5,77.2,185.3,0,0,0.14,10.68
43119,COYO S1,43115,COYO M1,1,Closed,Transformer,YES,79.3,40.9,89.2,300,29.7,0.01,1.18
43123,COYOTE,43115,COYO M1,1,Closed,Transformer,YES,-246.6,-40.2,249.9,0,0,1.01,66.03
43123,COYOTE,44284,LONGHORN,1,Closed,Line,NO,-474.4,93.4,483.5,2511.5,19.3,0.08,-5.58
43123,COYOTE,48516,COYO G2,99,Closed,Line,NO,-153.9,126.4,199.2,0,0,0.84,27.27
43123,COYOTE,48518,COYO S2,99,Closed,Line,NO,-94.4,118.9,151.8,0,0,0.49,15.84
43187,FARADAY,43314,MCLOUGE5,99,Closed,Line,NO,-9.2,-4.5,10.3,0,0,-0.07,1.17
43187,FARADAY,43359,NORTH FK,99,Closed,Line,NO,-7.8,-1.5,7.9,0,0,-0.14,0.94
43187,FARADAY,43369,OAKGROVE,99,Closed,Line,NO,-5.2,-0.5,5.2,0,0,-0.03,0.63
43187,FARADAY,43465,RIVRMILL,99,Closed,Line,NO,-3.2,-0.7,3.3,0,0,-0.01,0.13
43189,FARADAY,43314,MCLOUGE5,99,Closed,Line,NO,2.2,-1.9,2.9,0,0,0,0.15
43189,FARADAY,43359,NORTH FK,99,Closed,Line,NO,0.9,0.1,0.9,0,0,0,0.02
43215,GRESHAM,43291,LINNEMAN,1,Closed,Line,NO,-169.5,3.5,169.6,416,40.8,0.01,0.02
43215,GRESHAM,43291,LINNEMAN,99,Closed,Line,NO,-0.1,0,0.1,0,0,0,0
43215,GRESHAM,43313,MCLOUGLN,99,Closed,Line,NO,-0.1,0.1,0.1,0,0,0,0
43215,GRESHAM,43314,MCLOUGE5,99,Closed,Line,NO,-0.4,0,0.4,0,0,0,0
43215,GRESHAM,43527,SHERWOOD,99,Closed,Line,NO,0.7,-0.1,0.7,0,0,0,0
43215,GRESHAM,43541,ST MARYS,99,Closed,Line,NO,2.8,0.1,2.8,0,0,0,0.07
43215,GRESHAM,43685,BLUELAKE,99,Closed,Line,NO,-15.6,-2.3,15.8,0,0,-0.01,0.35
43215,GRESHAM,45127,HARRISON,99,Closed,Line,NO,88.5,0.5,88.5,0,0,0.88,9.31
43215,GRESHAM,45303,TROUTPP2,1,Closed,Line,NO,-274.6,-0.2,274.6,378,72.9,0.98,4.96
43229,HARBORTN,43459,RIVRGATE,1,Closed,Line,NO,211.9,1.3,211.9,416,50.9,0.12,0.6
43229,HARBORTN,43601,TROJAN 2,1,Closed,Line,NO,-211.9,-1.3,211.9,416,51.4,1.84,9.66
43291,LINNEMAN,43685,BLUELAKE,99,Closed,Line,NO,-2.2,-0.3,2.2,0,0,0,0.05
43291,LINNEMAN,45127,HARRISON,99,Closed,Line,NO,79.7,-0.3,79.7,0,0,0.89,8.43
43291,LINNEMAN,45301,TROUTPP1,1,Closed,Line,NO,-283.7,4.2,283.7,478,59.6,1.04,5.18
43313,MCLOUGLN,43314,MCLOUGE5,1,Open,Line,NO,0,0,0,1195,0,0,0
43313,MCLOUGLN,43314,MCLOUGE5,99,Closed,Line,NO,-0.1,-0.1,0.2,0,0,0,0
43322,BIGMCL13,43313,MCLOUGLN,1,Closed,Line,NO,254.8,-11.3,255,416,61.3,0.09,0.53
43313,MCLOUGLN,43329,MONITOR,1,Closed,Line,NO,154,11.5,154.4,416,37.1,0.73,0.42
43313,MCLOUGLN,43369,OAKGROVE,99,Closed,Line,NO,-2.2,4,4.6,0,0,0.01,0.18
43313,MCLOUGLN,43527,SHERWOOD,99,Closed,Line,NO,2.2,-0.7,2.3,0,0,0,0.02
43313,MCLOUGLN,43541,ST MARYS,99,Closed,Line,NO,2,0,2,0,0,0,0.05
43313,MCLOUGLN,43556,SULIVAN,99,Closed,Line,NO,17.8,10.3,20.5,0,0,-0.1,1.84
43313,MCLOUGLN,43773,PEARL #,1,Closed,Line,NO,-73.1,-29.6,78.9,416,19,0.11,-2.72
43313,MCLOUGLN,45127,HARRISON,99,Closed,Line,NO,11.5,-0.3,11.5,0,0,0.15,1.22
43314,MCLOUGE5,43359,NORTH FK,99,Closed,Line,NO,-1.8,3.7,4.1,0,0,0,0.16
43314,MCLOUGE5,43369,OAKGROVE,99,Closed,Line,NO,-1,2.5,2.7,0,0,0.01,0.1
43314,MCLOUGE5,43527,SHERWOOD,99,Closed,Line,NO,3.6,-0.3,3.6,0,0,0,0.03
43314,MCLOUGE5,43541,ST MARYS,99,Closed,Line,NO,2.5,0.1,2.5,0,0,0,0.07
43314,MCLOUGE5,45127,HARRISON,99,Closed,Line,NO,28.2,0.8,28.2,0,0,0.22,3.06
43317,BIGMCL11,43320,BIGMCL12,1,Closed,Line,NO,257.5,-5.5,257.5,1155.3,22.3,1.32,-6.25
43320,BIGMCL12,43322,BIGMCL13,1,Closed,Line,NO,256.1,0.7,256.1,697.2,36.7,1.35,12.02
43348,MURRAY H,43527,SHERWOOD,1,Closed,Line,NO,-149.7,2.4,149.7,416,36,0.19,-0.08
43348,MURRAY H,43527,SHERWOOD,2,Closed,Line,NO,-149.7,2.4,149.7,416,36,0.19,-0.08
43348,MURRAY H,43527,SHERWOOD,99,Closed,Line,NO,-6.5,-0.6,6.6,0,0,0,0.07
43348,MURRAY H,43541,ST MARYS,1,Closed,Line,NO,99.5,0.4,99.5,416,23.9,0.09,-1.08
43348,MURRAY H,43541,ST MARYS,99,Closed,Line,NO,6.1,0.9,6.2,0,0,0,0.05
43348,MURRAY H,43740,HORIZN,99,Closed,Line,NO,-4.9,-0.4,4.9,0,0,0,0.1
43348,MURRAY H,45127,HARRISON,99,Closed,Line,NO,18.3,0.3,18.3,0,0,0.14,1.61
43359,NORTH FK,43369,OAKGROVE,99,Closed,Line,NO,-0.1,0,0.1,0,0,0,0
43409,PELTON,43407,PELTON,1,Closed,Transformer,YES,-104.4,-11.2,105,120,89.8,0.56,13.17
43409,PELTON,43482,ROUNDB S,1,Closed,Line,NO,104.4,11.2,105,335,31.4,0.19,-1.23
43459,RIVRGATE,44980,CAMASSW,99,Closed,Line,NO,4.6,1.7,4.9,0,0,0.03,0.35
43459,RIVRGATE,45127,HARRISON,99,Closed,Line,NO,35.4,1.7,35.5,0,0,-0.09,4.66
43459,RIVRGATE,45303,TROUTPP2,99,Closed,Line,NO,-0.1,-2.2,2.2,0,0,0,0.03
43459,RIVRGATE,47216,RVR RD C,99,Closed,Line,NO,-5.6,1.6,5.8,0,0,-0.01,0.6
43483,ROUNDB N,43482,ROUNDB S,1,Closed,Line,NO,69.1,25.3,73.6,637,11.6,0,0.01
43482,ROUNDB S,43486,ROUND B1,1,Closed,Transformer,YES,-89.6,-13.3,90.6,112,83.3,0.39,11.37
43482,ROUNDB S,45128,COVE 230,1,Closed,Line,NO,27.1,7.5,28.1,308,9.1,0.02,0.01
43482,ROUNDB S,45128,COVE 230,2,Closed,Line,NO,28.1,5.6,28.7,308,9.3,0.02,0
43485,ROUND BU,43483,ROUNDB N,1,Closed,Transformer,YES,58.1,151.9,162.6,560,29,0.54,8.33
43483,ROUNDB N,43488,ROUND B2,1,Closed,Transformer,YES,-89.6,-8.8,90,112,82.3,0.39,11.23
43483,ROUNDB N,43490,ROUND B3,1,Closed,Transformer,YES,-89.6,-13.2,90.6,112,83.3,0.39,11.36
43530,PEASHE12,43527,SHERWOOD,1,Closed,Line,NO,496.3,59.1,499.8,1195,41.8,0.05,0.65
43527,SHERWOOD,43541,ST MARYS,99,Closed,Line,NO,9.7,0.9,9.7,0,0,0,0.19
43527,SHERWOOD,43556,SULIVAN,99,Closed,Line,NO,6.1,3.9,7.2,0,0,-0.02,0.61
43527,SHERWOOD,43740,HORIZN,99,Closed,Line,NO,-1.3,0,1.3,0,0,0,0.01
43773,PEARL #,43527,SHERWOOD,1,Closed,Line,NO,582.4,49.6,584.6,833,70.2,1.14,8.12
43527,SHERWOOD,45127,HARRISON,99,Closed,Line,NO,44.6,1.7,44.6,0,0,0.32,4.44
43528,PEASHE11,43530,PEASHE12,1,Closed,Line,NO,496.8,63.8,500.9,1569.6,31.9,0.51,4.67
43541,ST MARYS,43600,SPRNGVIL,1,Closed,Line,NO,-269,32.1,270.9,473,57.3,0.32,2.57
43541,ST MARYS,43740,HORIZN,99,Closed,Line,NO,-46.3,-4.6,46.6,0,0,-0.04,1.33
43541,ST MARYS,45127,HARRISON,99,Closed,Line,NO,61.1,0.9,61.1,0,0,0.37,4.91
43597,TROJAN,43599,TROJAN 1,1,Closed,Line,NO,453.9,17.3,454.2,1394,32.6,0,0.57
43597,TROJAN,43601,TROJAN 2,1,Closed,Line,NO,399,32.9,400.4,1394,28.7,0,0.45
43909,PORTW,43597,TROJAN,1,Closed,Line,NO,426.9,61.5,431.3,517,83.4,3.39,37.14
43909,PORTW,43597,TROJAN,2,Closed,Line,NO,432.8,63.5,437.4,1194,36.6,3.31,37.67
43599,TROJAN 1,43600,SPRNGVIL,1,Closed,Line,NO,272.7,-4.6,272.7,473,57.7,3.36,24.92
43685,BLUELAKE,45127,HARRISON,99,Closed,Line,NO,67.5,2.1,67.5,0,0,0.83,8.57
43740,HORIZN,45127,HARRISON,99,Closed,Line,NO,20.8,0.4,20.8,0,0,0.22,2.25
43905,PORTW G1,43909,PORTW,1,Closed,Transformer,YES,246,109.5,269.3,310,86.9,0.6,28.79
43907,PORTW S1,43909,PORTW,1,Closed,Transformer,YES,153,82,173.6,215,80.7,0.25,12.17
44001,BON 0102,44005,BON 0910,99,Closed,Line,NO,-12.8,2.4,13.1,0,0,-0.01,0.22
44002,BON 0304,44014,BON PH1,1,Closed,Transformer,YES,115.6,16.2,116.7,138,84.6,0,10.4
44003,BON 0506,44015,BON PH2,1,Closed,Transformer,YES,115.6,16.2,116.7,138,84.6,0,10.4
44004,BON 0708,44015,BON PH2,1,Closed,Transformer,YES,115.6,16.2,116.7,138,84.6,0,10.58
44006,BON 1112,44007,BON 1314,99,Closed,Line,NO,-0.6,0,0.7,0,0,0,0.01
44006,BON 1112,44016,BON PH3,99,Closed,Line,NO,134.2,-33.5,138.4,0,0,0,17.78
44007,BON 1314,44016,BON PH3,99,Closed,Line,NO,145,-31.5,148.3,0,0,0,20.47
44008,BON 1516,44009,BON 1718,99,Closed,Line,NO,-0.1,0,0.1,0,0,0,0
44008,BON 1516,44017,BON PH4,99,Closed,Line,NO,132.9,-33.1,137,0,0,0,17.57
44009,BON 1718,44017,BON PH4,99,Closed,Line,NO,133.9,-32.8,137.9,0,0,0,17.89
44031,FOS 01,44032,FOS 02,99,Closed,Line,NO,1.6,2.2,2.7,0,0,0,0.05
44031,FOS 01,45111,FRY,99,Closed,Line,NO,-1.9,-1.3,2.3,0,0,0,0.13
44032,FOS 02,45111,FRY,99,Closed,Line,NO,-2.4,-1.9,3,0,0,0,0.23
44041,TDA 0102,44042,TDA 0304,99,Closed,Line,NO,0.1,0,0.1,0,0,0,0
44041,TDA 0102,44052,TDA F1F2,99,Closed,Line,NO,23.9,-2.6,24,0,0,-0.04,2.26
44042,TDA 0304,44052,TDA F1F2,99,Closed,Line,NO,16.2,-2,16.3,0,0,-0.01,1.53
44057,TDA PH3,44043,TDA 0506,1,Closed,Transformer,YES,0.2,1.6,1.6,189,0.8,0.18,1.56
44057,TDA PH3,44044,TDA 0708,1,Closed,Transformer,YES,-148.9,-49.5,156.9,189,87.8,0.71,22.26
44058,TDA PH4,44045,TDA 0910,1,Closed,Transformer,YES,-153.3,-4.6,153.4,189,82.5,0.66,19.86
44058,TDA PH4,44046,TDA 1112,1,Closed,Transformer,YES,-77.4,-13.6,78.6,189,42.4,0.29,5.62
44059,TDA PH5,44047,TDA 1314,1,Closed,Transformer,YES,-154.7,-28.6,157.4,189,86.2,0.68,20.58
44059,TDA PH5,44048,TDA 1516,1,Closed,Transformer,YES,-170.7,-31.9,173.7,209,85.3,0.67,17.31
44060,TDA PH6,44049,TDA 1718,1,Closed,Transformer,YES,-171,-31.9,174,209,85.5,0.68,17.35
44060,TDA PH6,44050,TDA 1920,1,Closed,Transformer,YES,-170.7,-31.9,173.7,209,85.3,0.67,17.3
44060,TDA PH6,44051,TDA 2122,1,Closed,Transformer,YES,-171.3,-31.8,174.3,209,85.6,0.68,17.41
44071,JDA 0102,44072,JDA 0304,99,Closed,Line,NO,0.1,-0.1,0.2,0,0,0,0
44071,JDA 0102,44086,JDA PH1,99,Closed,Line,NO,276.9,-168.9,324.3,0,0,0,67.78
44072,JDA 0304,44086,JDA PH1,99,Closed,Line,NO,277.1,-168.7,324.4,0,0,0,68.05
44073,JDA 0506,44074,JDA 0708,99,Closed,Line,NO,0.4,-0.2,0.4,0,0,0,0
